shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1.2,35.16426,-83.39971,186
1.2,35.16426,-83.39956,187
1.2,35.16426,-83.39952,188
1.2,35.16426,-83.39943,189
1.2,35.16427,-83.3993,190
1.2,35.16489,-83.39937,191
1.2,35.16488,-83.39957,192
1.2,35.16487,-83.39976,193
1.2,35.16487,-83.39996,194
1.2,35.16504,-83.39997,195
1.2,35.16513,-83.39997,196
1.2,35.16519,-83.39998,197
1.2,35.16522,-83.39999,198
1.2,35.16527,-83.4,199
1.2,35.16533,-83.40002,200
1.2,35.1654,-83.40002,201
1.2,35.16586,-83.40002,202
1.2,35.16594,-83.40002,203
1.2,35.16594,-83.39994,204
1.2,35.16595,-83.39987,205
1.2,35.16597,-83.3997,206
1.2,35.16599,-83.39954,207
1.2,35.16603,-83.39937,208
1.2,35.16607,-83.39923,209
1.2,35.16609,-83.39919,210
1.2,35.16614,-83.39902,211
1.2,35.16621,-83.39884,212
1.2,35.16627,-83.39861,213
1.2,35.1663,-83.39847,214
1.2,35.16633,-83.39827,215
1.2,35.16633,-83.39818,216
1.2,35.16633,-83.39807,217
1.2,35.16633,-83.39783,218
1.2,35.16632,-83.39769,219
1.2,35.16631,-83.3976,220
1.2,35.16631,-83.39751,221
1.2,35.16631,-83.39739,222
1.2,35.1663,-83.39717,223
1.2,35.1663,-83.39712,224
1.2,35.1663,-83.39702,225
1.2,35.16629,-83.39688,226
1.2,35.16628,-83.39666,227
1.2,35.16627,-83.39645,228
1.2,35.16624,-83.39584,229
1.2,35.1662,-83.39521,230
1.2,35.16618,-83.39499,231
1.2,35.16617,-83.39477,232
1.2,35.16613,-83.39411,233
1.2,35.16611,-83.39383,234
1.2,35.1661,-83.39361,235
1.2,35.16608,-83.3934,236
1.2,35.16608,-83.39328,237
1.2,35.16606,-83.39287,238
1.2,35.16604,-83.39262,239
1.2,35.16601,-83.39252,240
1.2,35.16601,-83.39249,241
1.2,35.16596,-83.39236,242
1.2,35.16593,-83.3923,243
1.2,35.1659,-83.39225,244
1.2,35.16584,-83.39217,245
1.2,35.16576,-83.39209,246
1.2,35.16566,-83.39199,247
1.2,35.16562,-83.39194,248
1.2,35.16557,-83.39187,249
1.2,35.16554,-83.39187,250
1.2,35.16552,-83.39187,251
1.2,35.1655,-83.39186,252
1.2,35.16547,-83.39182,253
1.2,35.16545,-83.3918,254
1.2,35.16542,-83.39176,255
1.2,35.16538,-83.39172,256
1.2,35.16536,-83.39167,257
1.2,35.16534,-83.39164,258
1.2,35.16533,-83.3916,259
1.2,35.16529,-83.39149,260
1.2,35.16525,-83.39138,261
1.2,35.16487,-83.39147,262
1.2,35.16473,-83.39149,263
1.2,35.16449,-83.39155,264
1.2,35.16431,-83.39158,265
1.2,35.16411,-83.39161,266
1.2,35.16392,-83.39164,267
1.2,35.16374,-83.39166,268
1.2,35.16373,-83.39151,269
1.2,35.16374,-83.39139,270
1.2,35.16373,-83.39129,271
1.2,35.16374,-83.39122,272
1.2,35.16375,-83.39117,273
1.2,35.16377,-83.39107,274
1.2,35.16377,-83.39106,275
1.2,35.16383,-83.39099,276
1.2,35.16389,-83.39092,277
1.2,35.16401,-83.39078,278
1.2,35.16408,-83.39069,279
1.2,35.1642,-83.39053,280
1.2,35.1643,-83.3904,281
1.2,35.16432,-83.39037,282
1.2,35.16433,-83.39035,283
1.2,35.16442,-83.39018,284
1.2,35.16448,-83.39,285
1.2,35.16449,-83.38997,286
1.2,35.16451,-83.38981,287
1.2,35.16451,-83.3898,288
1.2,35.16452,-83.38976,289
1.2,35.16452,-83.38975,290
1.2,35.16452,-83.38974,291
1.2,35.16457,-83.38933,292
1.2,35.16458,-83.38929,293
1.2,35.16459,-83.38916,294
1.2,35.16459,-83.38915,295
1.2,35.16461,-83.38896,296
1.2,35.16466,-83.38845,297
1.2,35.16468,-83.38829,298
1.2,35.16468,-83.38828,299
1.2,35.16468,-83.38824,300
1.2,35.1647,-83.38806,301
1.2,35.16474,-83.38763,302
1.2,35.16474,-83.38762,303
1.2,35.16475,-83.38758,304
1.2,35.16476,-83.3874,305
1.2,35.16481,-83.38697,306
1.2,35.16481,-83.38693,307
1.2,35.16485,-83.38654,308
1.2,35.1649,-83.38609,309
1.2,35.16492,-83.38587,310
1.2,35.16493,-83.38579,311
1.2,35.16493,-83.38565,312
1.2,35.16493,-83.3855,313
1.2,35.16493,-83.38544,314
1.2,35.16492,-83.38522,315
1.2,35.16492,-83.3852,316
1.2,35.16488,-83.385,317
1.2,35.16485,-83.38478,318
1.2,35.16484,-83.38475,319
1.2,35.16476,-83.3843,320
1.2,35.16472,-83.38413,321
1.2,35.16469,-83.38401,322
1.2,35.16466,-83.38392,323
1.2,35.16465,-83.38388,324
1.2,35.1646,-83.38376,325
1.2,35.16459,-83.38374,326
1.2,35.16458,-83.38372,327
1.2,35.16453,-83.38364,328
1.2,35.16445,-83.38354,329
1.2,35.16436,-83.38346,330
1.2,35.16431,-83.38344,331
1.2,35.16425,-83.3834,332
1.2,35.16416,-83.38336,333
1.2,35.16415,-83.38335,334
1.2,35.16381,-83.3832,335
1.2,35.16366,-83.38313,336
1.2,35.16364,-83.38312,337
1.2,35.16354,-83.38307,338
1.2,35.16348,-83.38303,339
1.2,35.16333,-83.38294,340
1.2,35.16333,-83.38293,341
1.2,35.16332,-83.38293,342
1.2,35.16317,-83.38281,343
1.2,35.16302,-83.38269,344
1.2,35.16287,-83.38256,345
1.2,35.16274,-83.38245,346
1.2,35.16272,-83.38243,347
1.2,35.16263,-83.38235,348
1.2,35.16259,-83.38232,349
1.2,35.16258,-83.3823,350
1.2,35.16244,-83.38217,351
1.2,35.1623,-83.38204,352
1.2,35.16217,-83.38187,353
1.2,35.1621,-83.38179,354
1.2,35.16206,-83.38172,355
1.2,35.16191,-83.38145,356
1.2,35.16174,-83.38108,357
1.2,35.1617,-83.38098,358
1.2,35.16166,-83.38088,359
1.2,35.16161,-83.38074,360
1.2,35.16154,-83.38047,361
1.2,35.16149,-83.38049,362
1.2,35.16135,-83.38055,363
1.2,35.16131,-83.38056,364
1.2,35.16114,-83.3806,365
1.2,35.16102,-83.38062,366
1.2,35.16096,-83.38061,367
1.2,35.16069,-83.38058,368
1.2,35.1606,-83.38056,369
1.2,35.16049,-83.38052,370
1.2,35.16039,-83.38048,371
1.2,35.16038,-83.38047,372
1.2,35.16033,-83.38068,373
1.2,35.16032,-83.38071,374
1.2,35.16029,-83.38081,375
1.2,35.16023,-83.38085,376
1.2,35.16022,-83.38086,377
1.2,35.16014,-83.38088,378
1.2,35.16002,-83.38091,379
1.2,35.16002,-83.38092,380
1.2,35.16002,-83.38093,381
1.2,35.16002,-83.38094,382
1.2,35.16002,-83.38095,383
1.2,35.16001,-83.38096,384
1.2,35.16001,-83.38097,385
1.2,35.16001,-83.38098,386
1.2,35.16001,-83.38099,387
1.2,35.16001,-83.381,388
1.2,35.16,-83.381,389
1.2,35.16,-83.38101,390
1.2,35.15999,-83.38102,391
1.2,35.15999,-83.38103,392
1.2,35.15998,-83.38103,393
1.2,35.15998,-83.38104,394
1.2,35.15997,-83.38104,395
1.2,35.15997,-83.38105,396
1.2,35.15996,-83.38105,397
1.2,35.15996,-83.38106,398
1.2,35.15995,-83.38106,399
1.2,35.15994,-83.38107,400
1.2,35.15993,-83.38107,401
1.2,35.15993,-83.38108,402
1.2,35.15992,-83.38108,403
1.2,35.15991,-83.38109,404
1.2,35.1599,-83.38109,405
1.2,35.15988,-83.38125,406
1.2,35.15983,-83.38132,407
1.2,35.1597,-83.3814,408
1.2,35.15966,-83.38141,409
1.2,35.1596,-83.38145,410
1.2,35.15915,-83.38161,411
1.2,35.15898,-83.38168,412
1.2,35.15892,-83.3817,413
1.2,35.15879,-83.38175,414
1.2,35.15873,-83.38181,415
1.2,35.15871,-83.38184,416
1.2,35.15871,-83.38192,417
1.2,35.15877,-83.3821,418
1.2,35.15884,-83.38216,419
1.2,35.15892,-83.38217,420
1.2,35.15884,-83.38216,421
1.2,35.15877,-83.3821,422
1.2,35.15871,-83.38192,423
1.2,35.15871,-83.38184,424
1.2,35.15873,-83.38181,425
1.2,35.15879,-83.38175,426
1.2,35.15892,-83.3817,427
1.2,35.15898,-83.38168,428
1.2,35.15915,-83.38161,429
1.2,35.1596,-83.38145,430
1.2,35.15966,-83.38141,431
1.2,35.1597,-83.3814,432
1.2,35.15983,-83.38132,433
1.2,35.15988,-83.38125,434
1.2,35.1599,-83.38109,435
1.2,35.15991,-83.38109,436
1.2,35.15992,-83.38108,437
1.2,35.15993,-83.38108,438
1.2,35.15993,-83.38107,439
1.2,35.15994,-83.38107,440
1.2,35.15995,-83.38106,441
1.2,35.15996,-83.38106,442
1.2,35.15996,-83.38105,443
1.2,35.15997,-83.38105,444
1.2,35.15997,-83.38104,445
1.2,35.15998,-83.38104,446
1.2,35.15998,-83.38103,447
1.2,35.15999,-83.38103,448
1.2,35.15999,-83.38102,449
1.2,35.16,-83.38101,450
1.2,35.16,-83.381,451
1.2,35.16001,-83.381,452
1.2,35.16001,-83.38099,453
1.2,35.16001,-83.38098,454
1.2,35.16001,-83.38097,455
1.2,35.16001,-83.38096,456
1.2,35.16002,-83.38095,457
1.2,35.16002,-83.38094,458
1.2,35.16002,-83.38093,459
1.2,35.16002,-83.38092,460
1.2,35.16002,-83.38091,461
1.2,35.16014,-83.38088,462
1.2,35.16022,-83.38086,463
1.2,35.16023,-83.38085,464
1.2,35.16029,-83.38081,465
1.2,35.16032,-83.38071,466
1.2,35.16033,-83.38068,467
1.2,35.16038,-83.38047,468
1.2,35.16039,-83.38048,469
1.2,35.16049,-83.38052,470
1.2,35.1606,-83.38056,471
1.2,35.16069,-83.38058,472
1.2,35.16096,-83.38061,473
1.2,35.16102,-83.38062,474
1.2,35.16114,-83.3806,475
1.2,35.16131,-83.38056,476
1.2,35.16135,-83.38055,477
1.2,35.16149,-83.38049,478
1.2,35.16154,-83.38047,479
1.2,35.16149,-83.38028,480
1.2,35.16148,-83.38015,481
1.2,35.16145,-83.37992,482
1.2,35.16144,-83.37975,483
1.2,35.16144,-83.37969,484
1.2,35.16144,-83.37933,485
1.2,35.16146,-83.3791,486
1.2,35.16147,-83.37901,487
1.2,35.16148,-83.37888,488
1.2,35.1615,-83.37866,489
1.2,35.16152,-83.37844,490
1.2,35.16154,-83.37822,491
1.2,35.16156,-83.378,492
1.2,35.16157,-83.37789,493
1.2,35.16157,-83.37778,494
1.2,35.16157,-83.37757,495
1.2,35.16157,-83.37756,496
1.2,35.16157,-83.37734,497
1.2,35.16157,-83.3773,498
1.2,35.16157,-83.37713,499
1.2,35.16157,-83.37712,500
1.2,35.16156,-83.37691,501
1.2,35.16156,-83.3769,502
1.2,35.16156,-83.37678,503
1.2,35.16155,-83.37669,504
1.2,35.16155,-83.37668,505
1.2,35.16152,-83.37625,506
1.2,35.16152,-83.3762,507
1.2,35.16151,-83.376,508
1.2,35.16151,-83.37598,509
1.2,35.16149,-83.37576,510
1.2,35.16149,-83.37561,511
1.2,35.16149,-83.37539,512
1.2,35.16148,-83.37517,513
1.2,35.16148,-83.37495,514
1.2,35.16148,-83.37477,515
1.2,35.16148,-83.37473,516
1.2,35.16149,-83.37451,517
1.2,35.16149,-83.37429,518
1.2,35.1615,-83.37415,519
1.2,35.16151,-83.37407,520
1.2,35.16154,-83.37385,521
1.2,35.16155,-83.37379,522
1.2,35.16159,-83.37364,523
1.2,35.16163,-83.37348,524
1.2,35.16165,-83.37343,525
1.2,35.16172,-83.37323,526
1.2,35.16175,-83.37316,527
1.2,35.16183,-83.37295,528
1.2,35.16193,-83.37276,529
1.2,35.16209,-83.37248,530
1.2,35.16214,-83.3724,531
1.2,35.16227,-83.37226,532
1.2,35.16246,-83.37204,533
1.2,35.16248,-83.37203,534
1.2,35.16263,-83.3719,535
1.2,35.16268,-83.37186,536
1.2,35.16278,-83.37179,537
1.2,35.16285,-83.37174,538
1.2,35.16294,-83.37169,539
1.2,35.16303,-83.37163,540
1.2,35.16326,-83.37149,541
1.2,35.16343,-83.37136,542
1.2,35.16357,-83.37124,543
1.2,35.16362,-83.37119,544
1.2,35.16376,-83.37103,545
1.2,35.1639,-83.37084,546
1.2,35.164,-83.37071,547
1.2,35.16405,-83.37063,548
1.2,35.16421,-83.37034,549
1.2,35.1643,-83.37018,550
1.2,35.16431,-83.37012,551
1.2,35.16445,-83.36986,552
1.2,35.16447,-83.36979,553
1.2,35.16451,-83.36967,554
1.2,35.1645,-83.36964,555
1.2,35.16449,-83.36962,556
1.2,35.16449,-83.36959,557
1.2,35.16449,-83.36956,558
1.2,35.1645,-83.36953,559
1.2,35.1645,-83.36951,560
1.2,35.16451,-83.36949,561
1.2,35.16451,-83.36948,562
1.2,35.16452,-83.36947,563
1.2,35.16453,-83.36946,564
1.2,35.16454,-83.36945,565
1.2,35.16455,-83.36944,566
1.2,35.16456,-83.36944,567
1.2,35.16456,-83.36943,568
1.2,35.16457,-83.36943,569
1.2,35.16458,-83.36942,570
1.2,35.16459,-83.36942,571
1.2,35.1646,-83.36941,572
1.2,35.16461,-83.36941,573
1.2,35.16463,-83.3694,574
1.2,35.16473,-83.36934,575
1.2,35.16482,-83.36918,576
1.2,35.16489,-83.36914,577
1.2,35.16498,-83.36895,578
1.2,35.16503,-83.36886,579
1.2,35.16508,-83.36877,580
1.2,35.16519,-83.36859,581
1.2,35.1652,-83.36858,582
1.2,35.16528,-83.36848,583
1.2,35.16532,-83.36843,584
1.2,35.16533,-83.36843,585
1.2,35.16544,-83.36836,586
1.2,35.16547,-83.36833,587
1.2,35.16548,-83.36833,588
1.2,35.16552,-83.36832,589
1.2,35.16561,-83.36829,590
1.2,35.16565,-83.36828,591
1.2,35.16567,-83.36828,592
1.2,35.16575,-83.36828,593
1.2,35.16581,-83.3683,594
1.2,35.16581,-83.36825,595
1.2,35.16582,-83.36819,596
1.2,35.16583,-83.36813,597
1.2,35.16584,-83.36809,598
1.2,35.16585,-83.36805,599
1.2,35.16587,-83.36801,600
1.2,35.16592,-83.36791,601
1.2,35.16599,-83.36779,602
1.2,35.16599,-83.36777,603
1.2,35.16606,-83.36764,604
1.2,35.16608,-83.3676,605
1.2,35.16609,-83.36758,606
1.2,35.1661,-83.36756,607
1.2,35.16611,-83.36753,608
1.2,35.16612,-83.36749,609
