shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1.1,35.91696,-82.07088,275
1.1,35.917,-82.07104,276
1.1,35.91702,-82.07115,277
1.1,35.91704,-82.07125,278
1.1,35.91705,-82.07146,279
1.1,35.91707,-82.0717,280
1.1,35.91708,-82.07177,281
1.1,35.91708,-82.07192,282
1.1,35.91709,-82.07215,283
1.1,35.91709,-82.07223,284
1.1,35.91707,-82.07236,285
1.1,35.917,-82.07279,286
1.1,35.91693,-82.07323,287
1.1,35.91676,-82.07319,288
1.1,35.9166,-82.07315,289
1.1,35.91645,-82.07311,290
1.1,35.9161,-82.07301,291
1.1,35.91592,-82.07296,292
1.1,35.91554,-82.07286,293
1.1,35.91559,-82.07305,294
1.1,35.91565,-82.07326,295
1.1,35.91566,-82.0733,296
1.1,35.91569,-82.07342,297
1.1,35.9157,-82.0736,298
1.1,35.9157,-82.07369,299
1.1,35.91569,-82.07391,300
1.1,35.91569,-82.07405,301
1.1,35.91567,-82.07458,302
1.1,35.91566,-82.07474,303
1.1,35.91566,-82.07498,304
1.1,35.91543,-82.07492,305
1.1,35.91526,-82.07487,306
1.1,35.9149,-82.07478,307
1.1,35.91488,-82.07486,308
1.1,35.91487,-82.07499,309
1.1,35.91522,-82.07508,310
1.1,35.9154,-82.07513,311
1.1,35.91566,-82.0752,312
1.1,35.91566,-82.07512,313
1.1,35.91566,-82.07498,314
1.1,35.91566,-82.07474,315
1.1,35.91567,-82.07458,316
1.1,35.91569,-82.07405,317
1.1,35.91569,-82.07391,318
1.1,35.9157,-82.07369,319
1.1,35.9157,-82.0736,320
1.1,35.91569,-82.07342,321
1.1,35.91566,-82.0733,322
1.1,35.91565,-82.07326,323
1.1,35.91559,-82.07305,324
1.1,35.91554,-82.07286,325
1.1,35.91543,-82.0729,326
1.1,35.9154,-82.07292,327
1.1,35.91534,-82.07295,328
1.1,35.91529,-82.07298,329
1.1,35.91515,-82.07308,330
1.1,35.91493,-82.07324,331
1.1,35.91488,-82.07328,332
1.1,35.91471,-82.07336,333
1.1,35.91467,-82.07337,334
1.1,35.91456,-82.07341,335
1.1,35.91454,-82.07342,336
1.1,35.91446,-82.07344,337
1.1,35.91445,-82.07345,338
1.1,35.91433,-82.07348,339
1.1,35.9132,-82.07363,340
1.1,35.91294,-82.07369,341
1.1,35.91285,-82.07371,342
1.1,35.91252,-82.0738,343
1.1,35.91238,-82.07385,344
1.1,35.91175,-82.07409,345
1.1,35.91164,-82.07413,346
1.1,35.91124,-82.0743,347
1.1,35.91091,-82.07447,348
1.1,35.91058,-82.07464,349
1.1,35.91023,-82.07472,350
1.1,35.91015,-82.07473,351
1.1,35.91005,-82.07474,352
1.1,35.91004,-82.07474,353
1.1,35.90998,-82.07474,354
1.1,35.90986,-82.07474,355
1.1,35.90968,-82.07474,356
1.1,35.90951,-82.07471,357
1.1,35.90945,-82.0747,358
1.1,35.9094,-82.07469,359
1.1,35.90932,-82.07467,360
1.1,35.90922,-82.07464,361
1.1,35.9092,-82.07463,362
1.1,35.90907,-82.07458,363
1.1,35.90888,-82.0745,364
1.1,35.90871,-82.07443,365
1.1,35.90852,-82.07434,366
1.1,35.90835,-82.07427,367
1.1,35.90834,-82.07427,368
1.1,35.90818,-82.0742,369
1.1,35.90815,-82.07419,370
1.1,35.90801,-82.07414,371
1.1,35.908,-82.07413,372
1.1,35.90794,-82.07411,373
1.1,35.90777,-82.07406,374
1.1,35.90767,-82.07403,375
1.1,35.90765,-82.07403,376
1.1,35.9075,-82.07399,377
1.1,35.90748,-82.07399,378
1.1,35.90737,-82.07397,379
1.1,35.9073,-82.07396,380
1.1,35.90723,-82.07394,381
1.1,35.90719,-82.07394,382
1.1,35.90701,-82.07391,383
1.1,35.90699,-82.07391,384
1.1,35.90685,-82.07389,385
1.1,35.90661,-82.07388,386
1.1,35.90646,-82.07387,387
1.1,35.90638,-82.07387,388
1.1,35.90626,-82.07388,389
1.1,35.90616,-82.07388,390
1.1,35.90604,-82.07389,391
1.1,35.90582,-82.07392,392
1.1,35.90522,-82.07399,393
1.1,35.90436,-82.0741,394
1.1,35.90414,-82.07413,395
1.1,35.90385,-82.07416,396
1.1,35.90347,-82.07421,397
1.1,35.90327,-82.07425,398
1.1,35.90311,-82.07431,399
1.1,35.90287,-82.07435,400
1.1,35.90268,-82.07437,401
1.1,35.90252,-82.07439,402
1.1,35.90205,-82.07432,403
1.1,35.90186,-82.07429,404
1.1,35.90176,-82.07426,405
1.1,35.90169,-82.07424,406
1.1,35.90156,-82.07419,407
1.1,35.90142,-82.07411,408
1.1,35.90137,-82.07408,409
1.1,35.90128,-82.07401,410
1.1,35.90114,-82.0739,411
1.1,35.90104,-82.07381,412
1.1,35.90093,-82.0737,413
1.1,35.90086,-82.07363,414
1.1,35.90077,-82.07353,415
1.1,35.90067,-82.0734,416
1.1,35.90064,-82.07335,417
1.1,35.90059,-82.07327,418
1.1,35.9005,-82.07311,419
1.1,35.90042,-82.07299,420
1.1,35.90037,-82.07287,421
1.1,35.90027,-82.07266,422
1.1,35.89994,-82.07181,423
1.1,35.89981,-82.07151,424
1.1,35.89968,-82.0712,425
1.1,35.89954,-82.07089,426
1.1,35.8994,-82.07061,427
1.1,35.89921,-82.07021,428
1.1,35.89913,-82.07006,429
1.1,35.89891,-82.06963,430
1.1,35.89884,-82.0695,431
1.1,35.89864,-82.06916,432
1.1,35.89856,-82.06903,433
1.1,35.89848,-82.0689,434
1.1,35.89837,-82.06876,435
1.1,35.89821,-82.06857,436
1.1,35.89814,-82.06849,437
1.1,35.89805,-82.06841,438
1.1,35.89791,-82.06829,439
1.1,35.89775,-82.06817,440
1.1,35.89754,-82.06804,441
1.1,35.89741,-82.06798,442
1.1,35.89729,-82.06793,443
1.1,35.89717,-82.06788,444
1.1,35.89703,-82.06784,445
1.1,35.89688,-82.0678,446
1.1,35.89674,-82.06777,447
1.1,35.89673,-82.06777,448
1.1,35.89655,-82.06774,449
1.1,35.89637,-82.06772,450
1.1,35.89635,-82.06772,451
1.1,35.89604,-82.06769,452
1.1,35.89564,-82.06766,453
1.1,35.89507,-82.06761,454
1.1,35.89431,-82.06755,455
1.1,35.89395,-82.06752,456
1.1,35.89338,-82.06748,457
1.1,35.89254,-82.06741,458
1.1,35.89216,-82.06738,459
1.1,35.89178,-82.06734,460
1.1,35.89181,-82.0671,461
1.1,35.89184,-82.06688,462
1.1,35.89185,-82.06684,463
1.1,35.89186,-82.06673,464
1.1,35.89185,-82.06652,465
1.1,35.89185,-82.06635,466
1.1,35.89184,-82.06624,467
1.1,35.89183,-82.06602,468
1.1,35.89197,-82.06604,469
1.1,35.89209,-82.06606,470
1.1,35.89206,-82.06654,471
1.1,35.89202,-82.06689,472
1.1,35.89195,-82.06689,473
1.1,35.89184,-82.06688,474
1.1,35.89181,-82.0671,475
1.1,35.89178,-82.06734,476
1.1,35.89122,-82.06728,477
1.1,35.89097,-82.06725,478
1.1,35.89072,-82.06722,479
1.1,35.89055,-82.06718,480
1.1,35.89025,-82.06709,481
1.1,35.89002,-82.06699,482
1.1,35.88972,-82.06684,483
1.1,35.88966,-82.06681,484
1.1,35.88957,-82.06675,485
1.1,35.88929,-82.06657,486
1.1,35.88914,-82.06646,487
1.1,35.889,-82.06634,488
1.1,35.88888,-82.06623,489
