stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
8142568,4368,"Summit/Mayfair","",36.093225,-79.770252,,,0,,,0,,
8142569,4369,"Textile/Andover","",36.095359,-79.769384,,,0,,,0,,
8142570,4370,"Textile/Fairview","",36.096933,-79.77306,,,0,,,0,,
8142571,4371,"Textile/Yanceyville","",36.0974,-79.775675,,,0,,,0,,
8142572,4372,"Yanceyville/Revolution Mill (OB)","",36.10087,-79.775157,,,0,,,0,,
8142573,4373,"Yanceyville/Water (OB)","",36.102573,-79.775111,,,0,,,0,,
8142574,6001,"Yanceyville/12th","",36.105264,-79.774899,,,0,,,0,,
8142575,4374,"Yanceyville/16th","",36.108896,-79.774599,,,0,,,0,,
8142576,4375,"16th/Fairview","",36.108841,-79.772741,,,0,,,0,,
8142577,4377,"16th/Summit","",36.108387,-79.764439,,,0,,,0,,
8142578,4378,"16th/Islamic Center","",36.106935,-79.758123,,,0,,,0,,
8142896,4438,"W Friendly/Friends Home W","",36.087785,-79.898863,,,0,,,0,,
8142897,4439,"W Friendly/Hunt Club","",36.088474,-79.894725,,,0,,,0,,
8142898,5086,"W Friendly/Greensboro Professional Center","",36.08932,-79.892369,,,0,,,0,,
8142899,4440,"W Friendly/Francis King","",36.089885,-79.889908,,,0,,,0,,
8142900,4441,"W Friendly/Quaker Village","",36.089185,-79.885186,,,0,,,0,,
8142901,4442,"W Friendly/Cannon (IB)","",36.089664,-79.877474,,,0,,,0,,
8142902,4443,"W Friendly/Westland","",36.090882,-79.874528,,,0,,,0,,
8142903,4444,"W Friendly/Jefferson (IB)","",36.091985,-79.871802,,,0,,,0,,
8142904,4445,"W Friendly/Lakewood W (IB)","",36.092249,-79.869045,,,0,,,0,,
8142905,4446,"W Friendly/Lakewood E (IB)","",36.091331,-79.865865,,,0,,,0,,
8142906,4447,"W Friendly/Keeling","",36.091091,-79.863391,,,0,,,0,,
8142907,4448,"W Friendly/W Kemp (IB)","",36.090729,-79.858969,,,0,,,0,,
8142908,4449,"W Friendly/Rodman (IB)","",36.090443,-79.854802,,,0,,,0,,
8142909,4450,"W Friesndly/Idlewild","",36.089162,-79.8506,,,0,,,0,,
8142910,4451,"W Friendly/Audubon","",36.087803,-79.847179,,,0,,,0,,
8142911,4452,"W Friendly/Wedgedale","",36.086867,-79.84337,,,0,,,0,,
8142912,4453,"W Friendly/Hobbs (IB)","",36.08635,-79.841134,,,0,,,0,,
8142913,4454,"W Friendly/W Avondale","",36.084485,-79.835357,,,0,,,0,,
8142914,4455,"Kathleen/Pembroke","",36.085124,-79.832968,,,0,,,0,,
8142915,4456,"Grandview/Friendly Center (IB)","",36.086124,-79.831371,,,0,,,0,,
8142916,4457,"Green Valley/Kathleen (IB)","",36.084647,-79.829086,,,0,,,0,,
8142917,4458,"W Friendly/N Elam (IB)","",36.080491,-79.827366,,,0,,,0,,
8142918,4459,"W Friendly/N Tremont (IB)","",36.077495,-79.820215,,,0,,,0,,
8142919,4460,"W Friendly/Overlook","",36.07642,-79.81764,,,0,,,0,,
8142920,4461,"W Friendly/Radiance (IB)","",36.075672,-79.815928,,,0,,,0,,
8142921,4462,"W Friendly/Westover (IB)","",36.074805,-79.81364,,,0,,,0,,
8142922,4463,"W Friendly/Aberdeen (IB)","",36.074635,-79.811201,,,0,,,0,,
8142923,4078,"W Market/Tate","",36.073244,-79.805548,,,0,,,0,,
8142924,4079,"W Market/S Mendenhall","",36.07308,-79.80278,,,0,,,0,,
8142925,4080,"W Market/College","",36.072977,-79.801172,,,0,,,0,,
8142926,4081,"W Market/S Cedar","",36.072834,-79.798573,,,0,,,0,,
8142927,4082,"W Market/S Edgeworth","",36.072745,-79.796559,,,0,,,0,,
8142928,4083,"W Market/Courthouse","",36.072524,-79.792634,,,0,,,0,,
8143227,4001,"W Friendly/N Greene","",36.073622,-79.791758,,,0,,,0,,
8143228,4002,"W Friendly/N Eugene","",36.07378,-79.794789,,,0,,,0,,
8143229,4003,"W Friendly/N Spring","",36.073897,-79.796998,,,0,,,0,,
8143230,4004,"W Friendly/Wilson","",36.074121,-79.801307,,,0,,,0,,
8143231,4005,"W Friendly/N Mendenhall","",36.074199,-79.802437,,,0,,,0,,
8144493,4006,"W Friendly/Tate","",36.074372,-79.804578,,,0,,,0,,
8144494,4007,"W Friendly/E Lake","",36.074568,-79.807401,,,0,,,0,,
8144495,4008,"W Friendly/Aberdeen (OB)","",36.074751,-79.810879,,,0,,,0,,
8144496,4009,"W Friendly/Westover (OB)","",36.074924,-79.813092,,,0,,,0,,
8144497,6040,"W Friendly/Radiance (OB)","",36.075541,-79.815108,,,0,,,0,,
8144498,6041,"W Friendly/N Tremont (OB)","",36.077511,-79.819877,,,0,,,0,,
8144499,6042,"W Friendly/Whittier","",36.078863,-79.823097,,,0,,,0,,
8144500,6039,"W Friendly/N Elam (OB)","",36.080456,-79.826824,,,0,,,0,,
8144501,4417,"W Friendly/Wesley Long (MedLink Shuttle Connection)","",36.08151,-79.828639,,,0,,,0,,
8144502,4418,"Green Valley/W Friendly","",36.083349,-79.829602,,,0,,,0,,
8144503,4419,"Green Valley/Kathleen (OB)","",36.084419,-79.82897,,,0,,,0,,
8144504,4420,"Grandview/Friendly Center (OB)","",36.086248,-79.831722,,,0,,,0,,
8144505,4421,"Gandview/Pembroke","",36.086273,-79.832803,,,0,,,0,,
8144506,4422,"W Friendly/Friendly Center","",36.085349,-79.837265,,,0,,,0,,
8144507,4423,"W Friendly/Hobbs (OB)","",36.086675,-79.841762,,,0,,,0,,
8144508,4424,"W Friendly/N Holden","",36.087498,-79.845176,,,0,,,0,,
8144509,4425,"W Friendly/Westminster","",36.089553,-79.850878,,,0,,,0,,
8144510,4426,"W Friendly/Rodman (OB)","",36.090638,-79.854618,,,0,,,0,,
8144511,4427,"W Friendly/W Kemp (OB)","",36.090881,-79.858428,,,0,,,0,,
8144512,4428,"W Friendly/Rollingwood","",36.091167,-79.862169,,,0,,,0,,
8144513,4429,"W Friendly/Starmount","",36.091433,-79.864826,,,0,,,0,,
8144514,4430,"W Friendly/Westridge","",36.092419,-79.868743,,,0,,,0,,
8144515,4431,"W Friendly/Jefferson (OB)","",36.092261,-79.871536,,,0,,,0,,
8144516,4432,"W Friendly/Larkwood","",36.091501,-79.873561,,,0,,,0,,
8144517,4433,"W Friendly/Cannon (OB)","",36.090006,-79.877198,,,0,,,0,,
8144518,4434,"W Friendly/Muirs Chapel","",36.08935,-79.880216,,,0,,,0,,
8144519,4435,"W Friendly/Dolley Madison","",36.089259,-79.884348,,,0,,,0,,
8144520,4436,"W Friendly/George White","",36.089616,-79.886713,,,0,,,0,,
8144521,4437,"W Friendly/Forbis Funeral","",36.089201,-79.893216,,,0,,,0,,
8144886,6061,"Old Battleground/Michaux","",36.145729,-79.866051,,,0,,,0,,
8144887,6096,"Old Battleground/Greystone","",36.141358,-79.854567,,,0,,,0,,
8144888,6060,"Cotswold/Old Battleground","",36.139114,-79.848341,,,0,,,0,,
8144889,6059,"Cotswold/Cotswold Park","",36.137025,-79.853174,,,0,,,0,,
8144890,6058,"Cotswold/Walmart","",36.136542,-79.856567,,,0,,,0,,
8144891,6044,"Battleground/Cotswold (IB)","",36.135425,-79.859709,,,0,,,0,,
8144892,6045,"Battleground/Brassfield","",36.132587,-79.857041,,,0,,,0,,
8144893,6046,"Battleground/New Garden (IB)","",36.129534,-79.853693,,,0,,,0,,
8144894,6047,"Battleground/Devonshire","",36.124923,-79.848157,,,0,,,0,,
8144895,4499,"Battleground/Westridge (IB)","",36.120256,-79.84258,,,0,,,0,,
8144896,4500,"Battleground/Pisgah Church (IB)","",36.116286,-79.837415,,,0,,,0,,
8144897,4501,"Battleground/Edney Ridge","",36.114538,-79.83496,,,0,,,0,,
8144898,4502,"Battlegound/Golden Coin Center","",36.112715,-79.832786,,,0,,,0,,
8144899,4503,"Battleground/David Caldwell","",36.11039,-79.83047,,,0,,,0,,
8144900,4505,"Battleground/Pinedale (IB)","",36.106212,-79.826708,,,0,,,0,,
8144901,4506,"Battleground/Carroll (IB)","",36.104144,-79.825264,,,0,,,0,,
8144902,4507,"Battleground/N Elam","",36.102368,-79.823863,,,0,,,0,,
8144903,4508,"Battleground/Fernwood (IB)","",36.099537,-79.819797,,,0,,,0,,
8144904,4509,"Battleground/W Cornwallis","",36.097364,-79.818287,,,0,,,0,,
8144905,4510,"Westover/Merritt Medical Plaza","",36.094168,-79.81614,,,0,,,0,,
8144906,4511,"Westover/Westover Gallery (IB)","",36.091218,-79.81458,,,0,,,0,,
8144907,4512,"N Josephine Boyd/Whilden (IB)","",36.086382,-79.813543,,,0,,,0,,
8144908,4513,"N Josephine Boyd/Campus (IB)","",36.084747,-79.813416,,,0,,,0,,
8144909,4514,"N Josephine Boyd/Seminole (IB)","",36.083103,-79.813287,,,0,,,0,,
8145978,4414,"Westover/Fairmont","",36.076773,-79.813161,,,0,,,0,,
8145979,4464,"N Josephine Boyd/Benjamin (OB)","",36.079512,-79.813286,,,0,,,0,,
8145980,4465,"N Josephine Boyd/Seminole (OB)","",36.082792,-79.813113,,,0,,,0,,
8145982,4466,"N Josephine Boyd/Oriole","",36.084895,-79.813276,,,0,,,0,,
8145983,4467,"N Josephine Boyd/Whilden","",36.086123,-79.813364,,,0,,,0,,
8145984,4468,"Westover/Westover Gallery (OB)","",36.090123,-79.813641,,,0,,,0,,
8145985,6043,"Westover/Green Valley","",36.092067,-79.815008,,,0,,,0,,
8145990,4473,"Battleground/Albright","",36.09828,-79.818604,,,0,,,0,,
8145991,4474,"Battleground/Fernwood (OB)","",36.09952,-79.819461,,,0,,,0,,
8145992,4475,"Battleground/Markland","",36.100691,-79.820697,,,0,,,0,,
8145993,4476,"Battleground/Markland","",36.101589,-79.822407,,,0,,,0,,
8145994,4477,"Battleground/Carroll (OB)","",36.104196,-79.825,,,0,,,0,,
8145995,4478,"Battleground/Pinedale (OB)","",36.106095,-79.826354,,,0,,,0,,
8145996,4479,"Battleground/Oak Hill","",36.1069,-79.826857,,,0,,,0,,
8145997,5082,"Battleground/W Cone","",36.108506,-79.828279,,,0,,,0,,
8145998,4481,"Battleground/Martinsville","",36.110282,-79.830038,,,0,,,0,,
8145999,4482,"Battleground/Fin's Car Wash","",36.112828,-79.832557,,,0,,,0,,
8146000,4483,"Battleground/Pisgah Church (OB)","",36.116758,-79.83766,,,0,,,0,,
8146001,4484,"Battleground/Taliaferro","",36.118457,-79.840037,,,0,,,0,,
8146002,4485,"Battleground/Westridge (OB)","",36.120599,-79.842607,,,0,,,0,,
8146003,4486,"Battleground/Carolina Eye Center","",36.122383,-79.844746,,,0,,,0,,
8146004,4487,"Battleground/Bethany Med Center","",36.123618,-79.846255,,,0,,,0,,
8146005,4488,"Battleground/British Lake","",36.126288,-79.849462,,,0,,,0,,
8146454,4489,"Battleground/Green Acres","",36.128483,-79.852114,,,0,,,0,,
8146455,4490,"Battleground/New Garden (OB)","",36.129869,-79.853781,,,0,,,0,,
8146456,4491,"Battleground/Battleground Plaza","",36.132738,-79.856884,,,0,,,0,,
8146457,4492,"Battleground/Cotswold (OB)","",36.135415,-79.859385,,,0,,,0,,
8146458,6063,"Battleground/Brookfield","",36.141905,-79.86546,,,0,,,0,,
8146459,6062,"Battleground/Horse Pen Creek","",36.145496,-79.868364,,,0,,,0,,
8147586,4404,"Maple St/Dept of Social Services (IB)","",36.09159,-79.777414,,,0,,,0,,
8147853,4555,"Guilford College/Swing","",36.064424,-79.906037,,,0,,,0,,
8147854,5075,"Guilford College/Bridford Parkway","",36.067425,-79.903478,,,0,,,0,,
8147855,4556,"Guilford College/Hibler","",36.069491,-79.901564,,,0,,,0,,
8147856,4557,"Guilford College/Friendswood","",36.071704,-79.899479,,,0,,,0,,
8147857,4558,"Guilford College/Wendy","",36.075445,-79.897752,,,0,,,0,,
8147858,4559,"W Market/Meadowood","",36.076435,-79.894009,,,0,,,0,,
8147861,4560,"W Market/Childcare Network","",36.075858,-79.890941,,,0,,,0,,
8147862,4561,"W Market/Village Lane (IB)","",36.073987,-79.887953,,,0,,,0,,
8147863,4562,"W Market/Montlieu (IB)","",36.07281,-79.886085,,,0,,,0,,
8147864,4563,"W Market/Edwardia (IB)","",36.070817,-79.882712,,,0,,,0,,
8147865,4564,"W Market/S Walnut Circle","",36.069368,-79.879794,,,0,,,0,,
8147866,4565,"W Market/Fanta City","",36.068325,-79.873769,,,0,,,0,,
8147867,4566,"W Market/Manley ","",36.069383,-79.869595,,,0,,,0,,
8148161,4567,"W Market/Spring Garden","",36.070022,-79.867268,,,0,,,0,,
8148162,4568,"W Market/Pomona (IB)","",36.070155,-79.861839,,,0,,,0,,
8148163,4569,"W Market/N Westgate (IB)","",36.070058,-79.859926,,,0,,,0,,
8148164,4570,"W Market/Dartmouth","",36.069203,-79.85711,,,0,,,0,,
8148165,4571,"W Market/Walker (IB)","",36.068959,-79.853555,,,0,,,0,,
8148166,4572,"W Market/Ardale (IB)","",36.074019,-79.845802,,,0,,,0,,
8148167,4573,"W Market/Starmount (IB)","",36.074701,-79.838851,,,0,,,0,,
8148168,4574,"W Market/Green Valley (IB)","",36.074485,-79.833386,,,0,,,0,,
8148169,4575,"W Market/S Elam","",36.074268,-79.828143,,,0,,,0,,
8148170,4576,"W Market/S Chapman","",36.074049,-79.822622,,,0,,,0,,
8148171,4077,"W Market/Gray","",36.073497,-79.811312,,,0,,,0,,
8149169,4527,"Smyres/W Market","",36.074848,-79.815005,,,0,,,0,,
8149170,4528,"W Market/N Chapman","",36.074262,-79.822326,,,0,,,0,,
8149171,4529,"W Market/N Elam","",36.074484,-79.827844,,,0,,,0,,
8149172,4530,"W Market/Green Valley (OB)","",36.074697,-79.832917,,,0,,,0,,
8149173,4531,"W Market/Starmount (OB)","",36.074942,-79.839319,,,0,,,0,,
8149174,4532,"W Market/Ardale (OB)","",36.073867,-79.846377,,,0,,,0,,
8149175,4533,"W Market/Walker (OB)","",36.069656,-79.851833,,,0,,,0,,
8149176,4534,"W Market/Blue Sky Clinic","",36.069153,-79.853902,,,0,,,0,,
8149177,4535,"W Market/United","",36.068995,-79.855412,,,0,,,0,,
8149178,4536,"W Market/Revere","",36.069534,-79.857355,,,0,,,0,,
8149179,4537,"W Market/N Westgate (OB)","",36.070262,-79.859946,,,0,,,0,,
8149180,4538,"W Market/Pomona (OB)","",36.07033,-79.86112,,,0,,,0,,
8149181,4539,"W Market/Montrose","",36.070494,-79.866291,,,0,,,0,,
8149182,4540,"W Market/Norwalk","",36.069376,-79.870537,,,0,,,0,,
8149183,4541,"W Market/Thornton","",36.068502,-79.874482,,,0,,,0,,
8149184,4542,"W Market/N Walnut Circle","",36.069363,-79.879289,,,0,,,0,,
8149185,4543,"W Market/Edwardia (IB)","",36.07085,-79.882298,,,0,,,0,,
8149186,4544,"W Market/Montlieu (OB)","",36.072727,-79.885538,,,0,,,0,,
8149187,4545,"W Market/Village Lane (OB)","",36.074142,-79.887787,,,0,,,0,,
8149188,4546,"W Market/Morehead Apartments","",36.075836,-79.890523,,,0,,,0,,
8149189,4547,"W Market/Dolley Madison","",36.076579,-79.893154,,,0,,,0,,
8149190,4548,"W Market/College (IB)","",36.076796,-79.897153,,,0,,,0,,
8149191,4549,"W Market/Friendway","",36.07645,-79.902091,,,0,,,0,,
8149192,4550,"W Market/Weslo Willow","",36.076239,-79.905097,,,0,,,0,,
8149193,4551,"Swing/Swing Court","",36.073119,-79.910229,,,0,,,0,,
8149194,4552,"Swing/Burnt Poplar","",36.070328,-79.910364,,,0,,,0,,
8149195,4553,"Swing/Jasper","",36.06708,-79.91023,,,0,,,0,,
8149196,4554,"Swing/Wyndham Garden","",36.064619,-79.909804,,,0,,,0,,
8149403,4615,"Phillips/Blackwood","",36.094227,-79.736881,,,0,,,0,,
8149404,4616,"Phillips/Larchmont","",36.094375,-79.739103,,,0,,,0,,
8149405,4617,"Phillips/Old Hickory","",36.094528,-79.741629,,,0,,,0,,
8149417,4625,"Holt/E Bessemer","",36.084643,-79.750384,,,0,,,0,,
8149418,4626,"Holt/Beck","",36.082964,-79.750365,,,0,,,0,,
8149419,4627,"Holt/Calumet","",36.080741,-79.750086,,,0,,,0,,
8149420,4628,"E Market/DMV (WB)","",36.079018,-79.751811,,,0,,,0,,
8152375,4629,"E Market/ITG Brands","",36.07822,-79.753439,,,0,,,0,,
8152376,4630,"E Market/N English","",36.076646,-79.756937,,,0,,,0,,
8152377,4631,"E Market/N Raleigh","",36.076289,-79.758569,,,0,,,0,,
8152378,4632,"E Market/N Durham","",36.07586,-79.759895,,,0,,,0,,
8152379,4633,"E Market/Shaw (WB)","",36.074083,-79.763912,,,0,,,0,,
8152380,4635,"E Market/N Benbow","",36.0726,-79.771647,,,0,,,0,,
8152381,4637,"E Market/Nocho","",36.071587,-79.776714,,,0,,,0,,
8152382,4638,"E Friendly/Murrow","",36.073016,-79.782632,,,0,,,0,,
8152383,4639,"E Friendly/N Church","",36.07324,-79.785266,,,0,,,0,,
8152653,4577,"E Washington/IRC Center","",36.069893,-79.784073,,,0,,,0,,
8152654,4578,"Pastor Anderson/E Market","",36.071742,-79.781501,,,0,,,0,,
8152655,4579,"E Market/S Dudley","",36.071426,-79.77752,,,0,,,0,,
8152656,4580,"E Market/Laurel","",36.071823,-79.773383,,,0,,,0,,
8152657,4581,"E Market/S Benbow","",36.072817,-79.769947,,,0,,,0,,
8152658,4582,"E Market/Booker","",36.073196,-79.767988,,,0,,,0,,
8152659,4634,"E Market/Marshall","",36.073544,-79.765636,,,0,,,0,,
8152660,4583,"E Market/Shaw (EB)","",36.073992,-79.763439,,,0,,,0,,
8152661,4584,"E Market/Winston","",36.074943,-79.761313,,,0,,,0,,
8152662,4585,"E Market/S Raleigh","",36.07587,-79.759314,,,0,,,0,,
8152663,4586,"E Market/S English","",36.07647,-79.756712,,,0,,,0,,
8152664,4587,"E Market/Holts Chapel","",36.077104,-79.755209,,,0,,,0,,
8152665,4588,"E Market/DMV (EB)","",36.078852,-79.751753,,,0,,,0,,
8152666,4589,"E Market/Pine","",36.080201,-79.749046,,,0,,,0,,
8152667,6092,"E Market/Lowdermilk","",36.081703,-79.746117,,,0,,,0,,
8152668,4601,"E Market/Dockery (EB)","",36.083189,-79.74372,,,0,,,0,,
8152669,4602,"Huffine Mill/E Bessemer","",36.085287,-79.741892,,,0,,,0,,
8152670,4603,"Huffine Mill/Bessemer School","",36.089047,-79.739194,,,0,,,0,,
8152671,4604,"Huffine Mill/Hampshire","",36.092088,-79.737018,,,0,,,0,,
8152672,4605,"Huffine Mill/Woodnell","",36.09438,-79.734113,,,0,,,0,,
8152673,4606,"Huffine Mill/Mt Zion","",36.095614,-79.730852,,,0,,,0,,
8152674,4607,"Huffine Mill/Balboa","",36.0966,-79.72755,,,0,,,0,,
8152677,4608,"501 Penry Road","",36.094328,-79.725455,,,0,,,0,,
8152678,4609,"Bonita Drive/GTCC Wendover Campus","",36.089569,-79.72715,,,0,,,0,,
8153001,4663,"Wintergarden/Merritt","",36.03404,-79.8597,,,0,,,0,,
8153002,4664,"Merritt/Aldersgate Apts N","",36.032932,-79.861601,,,0,,,0,,
8153003,4665,"Merritt/Aldersgate Apts S","",36.031497,-79.862083,,,0,,,0,,
8153004,4666,"Fraizer/Keeling","",36.030067,-79.86458,,,0,,,0,,
8153005,4667,"W Gate City/Groometown","",36.031087,-79.867913,,,0,,,0,,
8153006,4668,"W Gate City/Lake Haven","",36.03379,-79.866064,,,0,,,0,,
8153007,4669,"W Gate City/Romaine (IB)","",36.035647,-79.863754,,,0,,,0,,
8153008,4670,"W Gate City/Merritt (IB)","",36.036911,-79.860723,,,0,,,0,,
8153009,4671,"W Gate City/Farmington","",36.037256,-79.858873,,,0,,,0,,
8153010,4672,"W Gate City/Oakwood","",36.038451,-79.854346,,,0,,,0,,
8153011,4673,"W Gate City/Holden (IB)","",36.039271,-79.851196,,,0,,,0,,
8153012,4674,"W Gate City/Paschal","",36.040295,-79.847439,,,0,,,0,,
8153013,4675,"W Gate City/Koury","",36.041154,-79.844322,,,0,,,0,,
8153014,4676,"W Gate City/Meadowview (IB)","",36.046537,-79.837521,,,0,,,0,,
8153015,4677,"W Gate City/Vanstory (IB)","",36.049218,-79.835109,,,0,,,0,,
8156129,4036,"Wendover/Sam's Club","",36.055943,-79.898733,,,0,,,0,,
8156130,4037,"Bridford Parkway/WalMart","",36.057835,-79.902625,,,0,,,0,,
8156132,4039,"Guilford College/Bramblegate","",36.057335,-79.911754,,,0,,,0,,
8156133,4040,"Sapp Rd/Wendover Place","",36.05506,-79.907069,,,0,,,0,,
8156134,4041,"Bridford Parkway/Gabes's","",36.053798,-79.902624,,,0,,,0,,
8156135,4042,"Bridford Parkway/PNC Bank","",36.051298,-79.90279,,,0,,,0,,
8157646,4678,"W Gate City/Florida (IB)","",36.052507,-79.833016,,,0,,,0,,
8157647,4679,"W Gate City/Ellington (IB)","",36.055379,-79.831116,,,0,,,0,,
8157648,4680,"W Gate City/Patterson (IB)","",36.056994,-79.829071,,,0,,,0,,
8157649,4681,"W Gate City/Coliseum","",36.060617,-79.822989,,,0,,,0,,
8157650,4682,"W Gate City/Van Wert","",36.060984,-79.818951,,,0,,,0,,
8157651,4683,"W Gate City/S Josephine Boyd (IB)","",36.061782,-79.816325,,,0,,,0,,
8157652,4684,"W Gate City/Glenwood (IB)","",36.062894,-79.810641,,,0,,,0,,
8158883,6004,"Arlington/Lewis (OB)","",36.066097,-79.789266,,,0,,,0,,
8158884,5076,"Arlington/W Gate City","",36.065289,-79.78932,,,0,,,0,,
8158885,4644,"W Gate City/Glenwood (OB)","",36.063132,-79.810256,,,0,,,0,,
8158886,4645,"W Gate City/S Josephine Boyd (OB)","",36.062601,-79.814396,,,0,,,0,,
8158887,4646,"W Gate City/Warren","",36.061125,-79.819886,,,0,,,0,,
8158888,4647,"W Gate City/S Chapman","",36.06089,-79.823446,,,0,,,0,,
8158889,4648,"W Gate City/Patterson (OB)","",36.057537,-79.828803,,,0,,,0,,
8158890,4649,"W Gate City/Ellington (OB)","",36.055937,-79.830791,,,0,,,0,,
8158891,4650,"W Gate City/Florida (OB)","",36.052289,-79.833441,,,0,,,0,,
8158892,4651,"W Gate City/Vanstory (OB)","",36.04921,-79.835386,,,0,,,0,,
8158893,4652,"W Gate City/Seasons Way","",36.047476,-79.836903,,,0,,,0,,
8158894,4654,"W Gate City/Meadowview (OB)","",36.046541,-79.837986,,,0,,,0,,
8158895,4655,"W Gate City/Pinecroft","",36.042072,-79.843425,,,0,,,0,,
8158896,4656,"W Gate City/Veasley","",36.04133,-79.844535,,,0,,,0,,
8158897,4657,"W Gate City/Siler","",36.040825,-79.846391,,,0,,,0,,
8158898,4658,"W Gate City/S Holden (OB)","",36.040203,-79.848755,,,0,,,0,,
8158899,4659,"W Gate City/Boulevard","",36.039737,-79.850541,,,0,,,0,,
8158900,4660,"W Gate City/Colby( OB)","",36.038666,-79.854475,,,0,,,0,,
8158901,4661,"Farmington/W Gate City","",36.036957,-79.858492,,,0,,,0,,
8158902,4662,"Farmington/Wintergarden","",36.033486,-79.856542,,,0,,,0,,
8160740,4690,"Merritt/W Gate City","",36.035809,-79.861449,,,0,,,0,,
8160741,4691,"Merritt/Jane","",36.037854,-79.861415,,,0,,,0,,
8160742,4692,"Merritt/West","",36.041803,-79.862306,,,0,,,0,,
8160743,4693,"Merritt/Overland Heights","",36.045384,-79.861129,,,0,,,0,,
8160744,4694,"Overland Heights/Colony Square","",36.044348,-79.859288,,,0,,,0,,
8160745,4695,"Overland Heights/Woodland Village","",36.044097,-79.856545,,,0,,,0,,
8160746,4696,"Overland Heights/Peale","",36.044006,-79.853737,,,0,,,0,,
8160747,4697,"Peale/West","",36.04187,-79.853412,,,0,,,0,,
8160748,4698,"West/Colby","",36.041839,-79.854787,,,0,,,0,,
8160749,4699,"Colby/W Gate City","",36.038619,-79.854713,,,0,,,0,,
8160750,4700,"W Gate City/Farmington","",36.037223,-79.86001,,,0,,,0,,
8160751,4701,"W Gate City/Farmington (OB)","",36.037158,-79.861317,,,0,,,0,,
8160752,4702,"W Gate City/Romaine (OB)","",36.035809,-79.863937,,,0,,,0,,
8160753,4703,"W Gate City/Bernau","",36.034135,-79.866092,,,0,,,0,,
8160754,4704,"W Gate City/Hilltop","",36.030335,-79.868694,,,0,,,0,,
8160755,4705,"High Point/Roland (OB)","",36.024497,-79.876491,,,0,,,0,,
8160756,4706,"High Point/Alamance (OB)","",36.020236,-79.880696,,,0,,,0,,
8160757,4708,"High Point/W Sedgefield (OB)","",36.019271,-79.885449,,,0,,,0,,
8160758,4709,"High Point/Harnett","",36.017999,-79.891671,,,0,,,0,,
8160762,4710,"W Gate City/Mackay (OB)","",36.014674,-79.897225,,,0,,,0,,
8160763,4712,"W Gate City/Scotland (OB)","",36.007202,-79.903137,,,0,,,0,,
8160764,4713,"W Gate City/Gardner Hill","",36.001879,-79.90688,,,0,,,0,,
8160765,4715,"Montgomery/GTCC Jamestown","",35.997484,-79.918696,,,0,,,0,,
8161288,4716,"E Main/Mills","",35.99731,-79.912073,,,0,,,0,,
8161289,5088,"W Gate City/Trudys","",36.001056,-79.907002,,,0,,,0,,
8161290,4718,"W Gate City/Scotland (IB)","",36.007956,-79.902156,,,0,,,0,,
8161291,4719,"W Gate City/Metals","",36.012727,-79.898517,,,0,,,0,,
8161292,4720,"W Gate City/Mackay (IB)","",36.015017,-79.89624,,,0,,,0,,
8161293,4721,"High Point/W Sedgefield (IB)","",36.019171,-79.885233,,,0,,,0,,
8161294,4722,"High Point/Alamance (IB)","",36.019951,-79.880822,,,0,,,0,,
8161295,4723,"High Point/Roland (IB)","",36.024833,-79.875849,,,0,,,0,,
8161296,5092,"W Gate City/Forbes","",36.026931,-79.872691,,,0,,,0,,
8163248,6010,"Spring Garden/Smothers Pl (WB)","",36.068209,-79.791951,,,0,,,0,,
8163249,4085,"Spring Garden/Blandwood (WB)","",36.067966,-79.795416,,,0,,,0,,
8163250,4086,"Spring Garden/Cedar (WB)","",36.067896,-79.798607,,,0,,,0,,
8163251,4087,"Spring Garden/Mendenhall (OB)","",36.066571,-79.802751,,,0,,,0,,
8163252,6012,"Spring Garden/Administrative Dr","",36.066443,-79.806678,,,0,,,0,,
8163253,6095,"Spring Garden/College Avenue (WB)","",36.066254,-79.808389,,,0,,,0,,
8163254,6011,"Spring Garden/Kenilworth (WB)","",36.065386,-79.813052,,,0,,,0,,
8163255,4011,"Spring Garden/Mayflower (WB)","",36.064558,-79.816321,,,0,,,0,,
8163256,4012,"Spring Garden/Warren","",36.064009,-79.818254,,,0,,,0,,
8163257,4013,"Spring Garden/Chapman (WB)","",36.063857,-79.823225,,,0,,,0,,
8163258,4014,"Spring Garden/Englewood","",36.063954,-79.826737,,,0,,,0,,
8163259,4015,"Spring Garden/Elam (WB)","",36.063987,-79.828014,,,0,,,0,,
8163260,4016,"Spring Garden/Scott (WB)","",36.064057,-79.830334,,,0,,,0,,
8163261,4017,"Spring Garden/Northridge","",36.064097,-79.831926,,,0,,,0,,
8163262,4018,"Spring Garden/Howard (WB)","",36.064154,-79.834174,,,0,,,0,,
8163263,4019,"Spring Garden/Willowbrook","",36.06425,-79.837804,,,0,,,0,,
8163264,4020,"Spring Garden/Amesbury","",36.063339,-79.840798,,,0,,,0,,
8163265,4022,"Spring Garden/Holden Road","",36.061665,-79.844993,,,0,,,0,,
8163266,4023,"Spring Garden/Gay (WB)","",36.060399,-79.850128,,,0,,,0,,
8163267,4024,"Spring Garden/Coapman","",36.060585,-79.851762,,,0,,,0,,
8163268,6013,"Merritt/Clifton","",36.060246,-79.855428,,,0,,,0,,
