trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
1156,6349,2,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403612,23842,
1158,5914,1,To Downtown Depot,"",1,403585,21534,
1163,5925,1,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403597,21548,
1174,5925,1,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403597,21548,
1177,5916,1,Summit Ave. - Outbound to McKnight Mill Rd,"",0,403579,21529,
1180,5924,1,To Downtown Depot,"",1,403598,21547,
1182,5916,1,To Downtown Depot,"",1,403579,21535,
1185,5925,2,To Downtown Depot,"",1,403625,21550,
1186,6084,3,Hopper Trolley,"",0,403633,24960,
1189,5913,1,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403581,21525,
1193,5916,1,Summit Ave. - Outbound to McKnight Mill Rd,"",0,403579,21529,
1195,5914,1,Gorrell St. - Outbound to Franklin Blvd,"",0,403586,21523,
1198,5924,1,To Downtown Depot,"",1,403596,21547,
1200,6349,1,WESTBOUND TO SAPP ROAD,"",1,403567,23843,
1208,6349,2,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403609,23842,
1209,5925,1,To Downtown Depot,"",1,403597,21550,
1215,5936,1,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403602,21556,
1217,6349,2,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403610,23842,
1219,6349,2,WESTBOUND TO SAPP ROAD,"",1,403611,23843,
1220,5913,1,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403582,21525,
1221,5934,1,Lawndale Dr. - Outbound to Cottage Pl,"",0,403603,21560,
1225,5906,1,To Downtown Depot,"",1,403575,21519,
1227,5916,2,Summit Ave. - Outbound to McKnight Mill Rd,"",0,403619,21529,
1229,5919,1,Battleground Ave,"",0,403586,21537,
1231,5925,2,To Downtown Depot,"",1,403625,21550,
1233,6349,2,WESTBOUND TO SAPP ROAD,"",1,403612,23843,
1242,5913,2,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403617,21525,
1243,5934,1,Lawndale Dr. - Outbound to Cottage Pl,"",0,403603,21560,
1252,5920,2,To Downtown Depot,"",1,403622,21539,
1253,5914,1,Gorrell St. - Outbound to Franklin Blvd,"",0,403586,21523,
1255,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403572,23842,
1256,5935,1,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403600,21554,
1257,5920,1,Guilford college,"",0,403589,21541,
1260,5920,1,Guilford college,"",0,403589,21541,
1261,5925,1,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403597,21548,
1262,6084,3,Hopper Trolley,"",1,403632,24961,
1263,5922,1,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403592,21545,
1264,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403570,23842,
1271,5920,1,To Downtown Depot,"",1,403589,21539,
1272,5916,1,Summit Ave. - Outbound to McKnight Mill Rd,"",0,403579,21529,
1273,5920,1,To Downtown Depot,"",1,403589,21539,
1274,6349,2,WESTBOUND TO KOGER BLVD.,"",1,403613,23844,
1275,5906,1,To Downtown Depot,"",1,403576,21517,
1279,5927,1,Route 12A,"",0,403594,22077,
1280,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403571,23841,
1281,6084,4,Hopper Trolley,"",1,403636,24961,
1283,5919,1,8 Inbound To Depot,"",1,403584,24464,
1284,5935,1,To Downtown Depot,"",1,403600,21553,
1285,5916,1,Summit Ave. - Outbound to McKnight Mill Rd,"",0,403582,21529,
1287,5918,2,To Downtown Depot,"",1,403620,21528,
1288,5918,1,To Downtown Depot,"",1,403587,21528,
1292,6084,3,Hopper Trolley,"",1,403631,24961,
1293,5934,1,Lawndale Dr. - Outbound to Cottage Pl,"",0,403603,21560,
1299,5914,1,Gorrell St. - Outbound to Franklin Blvd,"",0,403583,21523,
1302,5913,2,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403617,21525,
1304,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403569,23841,
1305,5918,1,Friendly Ave. - Outbound to Friends Home,"",0,403588,21527,
1306,5920,1,Guilford college,"",0,403590,21541,
1307,6084,4,Hopper Trolley,"",1,403637,24961,
1312,5927,1,Route 12A,"",0,403594,22077,
1315,6349,1,WESTBOUND TO SAPP ROAD,"",1,403572,23843,
1318,6084,3,Hopper Trolley,"",1,403633,24961,
1320,6084,3,Hopper Trolley,"",0,403632,24960,
1322,5934,2,Lawndale Dr. - Outbound to Cottage Pl,"",0,403629,21560,
1324,5925,1,To Downtown Depot,"",1,403596,21550,
1327,5936,1,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403602,21556,
1331,5920,2,Guilford college,"",0,403622,21541,
1336,5914,1,To Downtown Depot,"",1,403586,21534,
1337,5924,2,To Downtown Depot,"",1,403626,21547,
1339,5913,1,To Downtown Depot,"",1,403581,21531,
1341,5922,1,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403593,21545,
1343,5919,1,8 Inbound To Depot,"",1,403585,24464,
1347,6349,1,WESTBOUND TO KOGER BLVD.,"",1,403568,23844,
1348,5920,1,Guilford college,"",0,403590,21541,
1349,5927,2,Route 12A,"",0,403624,22077,
1350,5934,1,To Downtown Depot,"",1,403603,21559,
1351,5935,1,To Downtown Depot,"",1,403600,21553,
1352,6084,4,Hopper Trolley,"",0,403634,24960,
1356,5922,2,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403623,21546,
1357,5914,1,Gorrell St. - Outbound to Franklin Blvd,"",0,403586,21523,
1361,6084,3,Hopper Trolley,"",0,403630,24960,
1365,5922,1,To Downtown Depot,"",1,403591,21544,
1366,5934,1,To Downtown Depot,"",1,403603,21559,
1370,5910,2,To Downtown Depot,"",1,403616,21518,
1372,5913,1,To Downtown Depot,"",1,403582,21531,
1373,5925,2,To Downtown Depot,"",1,403625,21550,
1378,6084,3,Hopper Trolley,"",1,403631,24961,
1385,5922,1,To Downtown Depot,"",1,403591,21544,
1392,6349,2,WESTBOUND TO SAPP ROAD,"",1,403609,23843,
1394,6084,3,Hopper Trolley,"",1,403630,24961,
1395,6349,2,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403613,23841,
1396,5910,1,N. Elm St./Church St. - Outbound to Pisgah Church,"",0,403578,21524,
1397,5920,1,To Downtown Depot,"",1,403589,21539,
1398,5920,2,Guilford college,"",0,403622,21541,
1399,5927,2,Route 12A,"",1,403624,22076,
1400,5916,1,Summit Ave. - Outbound to McKnight Mill Rd,"",0,403580,21529,
1402,5910,1,To Downtown Depot,"",1,403578,21518,
1404,5918,1,Friendly Ave. - Outbound to Friends Home,"",0,403588,21527,
1405,5920,1,To Downtown Depot,"",1,403590,21539,
1406,5936,2,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403628,21556,
1407,6349,1,WESTBOUND TO SAPP ROAD,"",1,403571,23843,
1408,5920,1,Guilford college,"",0,403589,21541,
1410,6084,3,Hopper Trolley,"",1,403630,24961,
1414,5935,1,To Downtown Depot,"",1,403600,21553,
1416,5927,1,Route 12A,"",0,403594,22077,
1417,5914,1,Gorrell St. - Outbound to Franklin Blvd,"",0,403585,21523,
1418,5916,2,To Downtown Depot,"",1,403619,21526,
1420,5918,2,To Downtown Depot,"",1,403620,21528,
1422,5924,1,To Downtown Depot,"",1,403597,21547,
1424,5936,1,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403602,21556,
1425,5922,2,To Downtown Depot,"",1,403623,21543,
1429,5925,1,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403596,21548,
1430,5910,1,N. Elm St./Church St. - Outbound to Pisgah Church,"",0,403577,21524,
1432,5925,1,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403597,21548,
1433,6084,3,Hopper Trolley,"",0,403633,24960,
1434,6084,3,Hopper Trolley,"",0,403632,24960,
1435,5925,1,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403598,21548,
1438,6349,2,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403606,23842,
1439,6349,2,WESTBOUND TO SAPP ROAD,"",1,403610,23843,
1440,5936,1,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403602,21556,
1441,5935,1,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403599,21554,
1444,6349,2,WESTBOUND TO KOGER BLVD.,"",1,403608,23844,
1446,5914,1,To Downtown Depot,"",1,403585,21534,
1447,6349,2,WESTBOUND TO KOGER BLVD.,"",1,403607,23844,
1448,5922,1,To Downtown Depot,"",1,403592,21544,
1452,5924,2,Randleman Rd. - Outbound to Elmsley Dr.,"",0,403625,21549,
1453,5920,2,To Downtown Depot,"",1,403622,21539,
1454,6349,2,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403613,23842,
1458,5936,2,To Downtown Depot,"",1,403628,21555,
1459,5919,2,8 Inbound to Depot,"",1,403621,24493,
1460,5910,2,To Downtown Depot,"",1,403616,21518,
1461,6084,3,Hopper Trolley,"",0,403630,24960,
1462,5914,2,To Downtown Depot,"",1,403618,21522,
1464,5910,1,To Downtown Depot,"",1,403578,21518,
1465,5919,2,Battleground Ave,"",0,403621,21537,
1466,5918,1,Friendly Ave. - Outbound to Friends Home,"",0,403588,21527,
1467,5922,1,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403591,21545,
1469,5922,1,To Downtown Depot,"",1,403591,21544,
1470,5934,1,To Downtown Depot,"",1,403603,21559,
1471,5920,1,Guilford college,"",0,403590,21541,
1473,5935,1,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403599,21554,
1474,5913,1,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403581,21525,
1476,5927,2,Route 12A,"",1,403624,22076,
1478,5913,1,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403579,21525,
1486,6349,1,WESTBOUND TO KOGER BLVD.,"",1,403567,23844,
1489,5913,2,To Downtown Depot,"",1,403617,21521,
1491,5935,2,To Downtown Depot,"",1,403627,21553,
1492,5934,2,To Downtown Depot,"",1,403629,21559,
1506,6084,4,Hopper Trolley,"",0,403634,24960,
1508,5906,2,To Downtown Depot,"",1,403615,21517,
1509,5922,1,To Downtown Depot,"",1,403591,21544,
1510,5918,1,To Downtown Depot,"",1,403588,21528,
1512,5918,1,Friendly Ave. - Outbound to Friends Home,"",0,403588,21527,
1513,5910,2,N. Elm St./Church St. - Outbound to Pisgah Church,"",0,403616,21524,
1515,6349,2,WESTBOUND TO SAPP ROAD,"",1,403612,23843,
1518,5916,1,Summit Ave. - Outbound to McKnight Mill Rd,"",0,403581,21529,
1521,5925,1,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403595,21548,
1522,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403573,23841,
1523,5936,1,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403602,21556,
1526,5919,1,8 Inbound To Depot,"",1,403583,24464,
1528,5906,1,To Downtown Depot,"",1,403575,21519,
1534,6349,1,WESTBOUND TO SAPP ROAD,"",1,403569,23843,
1540,5918,1,Friendly Ave. - Outbound to Friends Home,"",0,403588,21527,
1541,5919,2,Battleground Ave,"",0,403621,21537,
1542,5919,2,Battleground Ave,"",0,403621,21537,
1545,6084,3,Hopper Trolley,"",0,403632,24960,
1549,5924,1,Randleman Rd. - Outbound to Elmsley Dr.,"",0,403597,21549,
1550,5920,1,Guilford college,"",0,403589,21541,
1551,5935,1,To Downtown Depot,"",1,403600,21553,
1552,6349,2,WESTBOUND TO KOGER BLVD.,"",1,403612,23844,
1553,5927,2,Route 12A,"",0,403624,22077,
1555,5935,2,To Downtown Depot,"",1,403627,21553,
1557,5920,2,Guilford college,"",0,403622,21541,
1559,5914,2,To Downtown Depot,"",1,403618,21522,
1563,5935,2,To Downtown Depot,"",1,403627,21553,
1564,6349,2,WESTBOUND TO KOGER BLVD.,"",1,403611,23844,
1566,5914,1,To Downtown Depot,"",1,403583,21534,
1568,5922,1,To Downtown Depot,"",1,403593,21544,
1569,5918,2,To Downtown Depot,"",1,403620,21528,
1571,6349,1,WESTBOUND TO KOGER BLVD.,"",1,403574,23844,
1576,5920,1,To Downtown Depot,"",1,403590,21539,
1577,5906,2,Four Seasons - Outbound to Four Seasons,"",0,403615,21520,
1579,5934,1,To Downtown Depot,"",1,403603,21559,
1582,5925,1,To Downtown Depot,"",1,403598,21550,
1583,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403568,23842,
1584,5913,1,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403580,21525,
1585,5919,2,Battleground Ave,"",0,403621,21537,
1586,5925,1,To Downtown Depot,"",1,403596,21550,
1590,5925,2,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403626,21548,
1592,5934,2,Lawndale Dr. - Outbound to Cottage Pl,"",0,403629,21560,
1593,5913,1,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403579,21525,
1596,5934,1,Lawndale Dr. - Outbound to Cottage Pl,"",0,403603,21560,
1598,5924,1,Randleman Rd. - Outbound to Elmsley Dr.,"",0,403597,21549,
1603,6349,2,WESTBOUND TO SAPP ROAD,"",1,403609,23843,
1605,6084,4,Hopper Trolley,"",0,403635,24960,
1610,5924,1,To Downtown Depot,"",1,403595,21547,
1613,5918,2,Friendly Ave. - Outbound to Friends Home,"",0,403620,21527,
1614,5934,2,To Downtown Depot,"",1,403629,21559,
1622,5913,2,To Downtown Depot,"",1,403617,21521,
1627,6084,4,Hopper Trolley,"",1,403634,24961,
1629,5924,1,To Downtown Depot,"",1,403597,21547,
1630,5922,1,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403591,21545,
1631,5914,1,To Downtown Depot,"",1,403586,21534,
1632,5914,2,Gorrell St. - Outbound to Franklin Blvd,"",0,403618,21523,
1638,5918,1,Friendly Ave. - Outbound to Friends Home,"",0,403587,21527,
1640,6084,3,Hopper Trolley,"",1,403631,24961,
1641,6084,4,Hopper Trolley,"",0,403634,24960,
1642,5913,1,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403582,21525,
1643,5910,1,To Downtown Depot,"",1,403578,21518,
1644,5934,1,Lawndale Dr. - Outbound to Cottage Pl,"",0,403603,21560,
1646,5935,2,To Downtown Depot,"",1,403627,21553,
1647,5935,1,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403599,21554,
1649,5913,2,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403617,21525,
1650,5927,2,Route 12A,"",0,403624,22077,
1651,5922,2,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403623,21546,
1655,6349,2,WESTBOUND TO KOGER BLVD.,"",1,403613,23844,
1657,5922,1,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403593,21546,
1658,5906,1,Four Seasons - Outbound to Four Seasons,"",0,403575,21520,
1659,5925,1,To Downtown Depot,"",1,403598,21550,
1664,5936,2,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403628,21556,
1665,5922,1,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403592,21545,
1667,6349,2,WESTBOUND TO KOGER BLVD.,"",1,403606,23844,
1671,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403571,23841,
1673,5935,1,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403600,21554,
1674,5925,1,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403598,21548,
1675,5913,2,To Downtown Depot,"",1,403617,21521,
1680,5922,1,To Downtown Depot,"",1,403592,21544,
1682,6349,1,WESTBOUND TO SAPP ROAD,"",1,403570,23843,
1683,5916,2,To Downtown Depot,"",1,403619,21526,
1686,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403570,23841,
1689,5936,2,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403628,21556,
1690,6349,2,WESTBOUND TO SAPP ROAD,"",1,403608,23843,
1691,6084,3,Hopper Trolley,"",1,403630,24961,
1692,5916,2,Summit Ave. - Outbound to McKnight Mill Rd,"",0,403619,21529,
1693,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403566,23841,
1695,5910,1,To Downtown Depot,"",1,403577,21518,
1697,5922,2,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403623,21546,
1699,5936,1,To Downtown Depot,"",1,403602,21555,
1700,5925,2,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403626,21548,
1702,6084,4,Hopper Trolley,"",1,403634,24961,
1703,6084,3,Hopper Trolley,"",1,403631,24961,
1704,5935,1,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403600,21554,
1705,6084,3,Hopper Trolley,"",1,403630,24961,
1707,5914,1,To Downtown Depot,"",1,403583,21534,
1709,5924,1,To Downtown Depot,"",1,403597,21547,
1710,5910,2,N. Elm St./Church St. - Outbound to Pisgah Church,"",0,403616,21524,
1711,5906,1,Four Seasons - Outbound to Four Seasons,"",0,403576,21520,
1714,5924,2,To Downtown Depot,"",1,403626,21547,
1715,6084,4,Hopper Trolley,"",1,403636,24961,
1716,6084,3,Hopper Trolley,"",0,403632,24960,
1721,6084,4,Hopper Trolley,"",0,403635,24960,
1722,6349,1,WESTBOUND TO KOGER BLVD.,"",1,403567,23844,
1723,5919,1,8 Inbound To Depot,"",1,403586,24464,
1724,6349,1,WESTBOUND TO KOGER BLVD.,"",1,403569,23844,
1726,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403567,23841,
1731,5913,2,To Downtown Depot,"",1,403617,21521,
1732,5922,1,To Downtown Depot,"",1,403592,21544,
1733,5914,2,Gorrell St. - Outbound to Franklin Blvd,"",0,403618,21523,
1735,5922,2,To Downtown Depot,"",1,403623,21543,
1737,5906,2,To Downtown Depot,"",1,403615,21517,
1739,5934,2,To Downtown Depot,"",1,403629,21559,
1740,5910,2,To Downtown Depot,"",1,403616,21518,
1741,5906,2,To Downtown Depot,"",1,403615,21517,
1742,5927,1,Route 12A,"",1,403594,22076,
1743,5924,2,Randleman Rd. - Outbound to Elmsley Dr.,"",0,403625,21549,
1744,5935,2,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403627,21554,
1745,6349,2,WESTBOUND TO SAPP ROAD,"",1,403611,23843,
1746,5914,1,To Downtown Depot,"",1,403583,21534,
1748,5914,1,Gorrell St. - Outbound to Franklin Blvd,"",0,403584,21523,
1749,5925,1,To Downtown Depot,"",1,403597,21550,
1751,5913,1,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403579,21525,
1755,5910,1,To Downtown Depot,"",1,403578,21518,
1756,5910,2,To Downtown Depot,"",1,403616,21518,
1758,5924,2,To Downtown Depot,"",1,403626,21547,
1760,5918,1,Friendly Ave. - Outbound to Friends Home,"",0,403588,21527,
1761,5919,2,Battleground Ave,"",0,403621,21537,
1763,5919,1,8 Inbound To Depot,"",1,403583,24464,
1764,5914,2,Gorrell St. - Outbound to Franklin Blvd,"",0,403618,21523,
1767,5913,1,To Downtown Depot,"",1,403579,21531,
1768,5935,2,To Downtown Depot,"",1,403627,21553,
1769,6084,3,Hopper Trolley,"",0,403633,24960,
1771,6084,3,Hopper Trolley,"",0,403633,24960,
1772,6349,2,WESTBOUND TO SAPP ROAD,"",1,403606,23843,
1773,5919,1,Battleground Ave,"",0,403585,21537,
1774,5927,1,Route 12A,"",1,403594,22076,
1775,5919,1,Battleground Ave,"",0,403585,21537,
1776,5910,1,To Downtown Depot,"",1,403578,21518,
1778,5927,2,Route 12A,"",1,403624,22076,
1780,6349,1,WESTBOUND TO SAPP ROAD,"",1,403566,23843,
1782,5918,1,To Downtown Depot,"",1,403588,21528,
1783,5925,1,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403595,21548,
1784,5919,1,8 Inbound To Depot,"",1,403584,24464,
1785,6349,1,WESTBOUND TO SAPP ROAD,"",1,403566,23843,
1787,6084,4,Hopper Trolley,"",1,403634,24961,
1788,5913,1,To Downtown Depot,"",1,403580,21531,
1789,6084,4,Hopper Trolley,"",1,403637,24961,
1790,5920,1,To Downtown Depot,"",1,403590,21539,
1793,5935,1,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403600,21554,
1794,5925,1,To Downtown Depot,"",1,403596,21550,
1795,5936,1,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403602,21556,
1797,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403566,23842,
1798,5922,1,To Downtown Depot,"",1,403591,21544,
1799,5918,1,Friendly Ave. - Outbound to Friends Home,"",0,403587,21527,
1800,5906,1,To Downtown Depot,"",1,403576,21519,
1801,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403566,23841,
1802,5910,1,N. Elm St./Church St. - Outbound to Pisgah Church,"",0,403577,21524,
1806,5922,2,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403623,21546,
1807,5918,1,To Downtown Depot,"",1,403587,21528,
1809,5910,2,To Downtown Depot,"",1,403616,21518,
1810,5916,1,To Downtown Depot,"",1,403581,21535,
1814,5914,1,Gorrell St. - Outbound to Franklin Blvd,"",0,403585,21523,
1817,5919,1,Battleground Ave,"",0,403584,21537,
1820,5919,1,Battleground Ave,"",0,403585,21537,
1821,5935,2,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403627,21554,
1823,5919,1,Battleground Ave,"",0,403584,21537,
1824,5920,1,Guilford college,"",0,403589,21541,
1827,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403574,23842,
1829,6084,3,Hopper Trolley,"",0,403632,24960,
1830,5916,2,To Downtown Depot,"",1,403619,21526,
1831,5906,1,To Downtown Depot,"",1,403575,21519,
1832,5935,2,To Downtown Depot,"",1,403627,21553,
1833,5916,1,Summit Ave. - Outbound to McKnight Mill Rd,"",0,403580,21529,
1834,6349,2,WESTBOUND TO KOGER BLVD.,"",1,403614,23844,
1835,6349,2,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403613,23842,
1836,5920,1,To Downtown Depot,"",1,403589,21539,
1837,5927,2,Route 12A,"",1,403624,22076,
1839,5936,2,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403628,21556,
1840,5918,2,Friendly Ave. - Outbound to Friends Home,"",0,403620,21527,
1842,5927,1,Route 12A,"",1,403594,22076,
1843,5914,2,Gorrell St. - Outbound to Franklin Blvd,"",0,403618,21523,
1844,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403572,23842,
1845,5936,2,To Downtown Depot,"",1,403628,21555,
1846,5936,1,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403601,21556,
1848,5935,2,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403627,21554,
1849,6349,2,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403614,23842,
1854,6084,4,Hopper Trolley,"",1,403637,24961,
1857,5913,2,To Downtown Depot,"",1,403617,21521,
1858,5910,1,To Downtown Depot,"",1,403578,21518,
1861,5925,1,To Downtown Depot,"",1,403595,21550,
1862,5913,2,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403617,21525,
1863,5920,1,To Downtown Depot,"",1,403590,21539,
1866,5936,1,To Downtown Depot,"",1,403601,21555,
1867,5916,2,To Downtown Depot,"",1,403619,21526,
1868,5918,1,To Downtown Depot,"",1,403587,21528,
1869,5922,2,To Downtown Depot,"",1,403623,21543,
1872,5920,1,Guilford college,"",0,403590,21541,
1873,5936,1,To Downtown Depot,"",1,403602,21555,
1876,5906,1,To Downtown Depot,"",1,403576,21519,
1877,5934,1,To Downtown Depot,"",1,403603,21559,
1880,5906,1,To Downtown Depot,"",1,403576,21519,
1884,5924,1,Randleman Rd. - Outbound to Elmsley Dr.,"",0,403596,21549,
1886,5924,1,Randleman Rd. - Outbound to Elmsley Dr.,"",0,403595,21549,
1887,5919,2,8 Inbound to Depot,"",1,403621,24493,
1889,5925,2,S. Elm-Eugene St. - Outbound to Elmsley Dr.,"",0,403626,21548,
1890,5936,1,To Downtown Depot,"",1,403602,21555,
1893,5913,1,To Downtown Depot,"",1,403580,21531,
1896,5918,1,To Downtown Depot,"",1,403588,21528,
1901,5925,2,To Downtown Depot,"",1,403625,21550,
1902,6349,1,WESTBOUND TO KOGER BLVD.,"",1,403572,23844,
1903,5924,2,Randleman Rd. - Outbound to Elmsley Dr.,"",0,403625,21549,
1905,6349,1,WESTBOUND TO KOGER BLVD.,"",1,403568,23844,
1906,5913,1,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403582,21525,
1907,5916,1,To Downtown Depot,"",1,403579,21535,
1908,5913,1,To Downtown Depot,"",1,403581,21531,
1909,5934,1,To Downtown Depot,"",1,403603,21559,
1910,5922,1,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403591,21545,
1918,5913,1,To Downtown Depot,"",1,403581,21531,
1921,5918,2,Friendly Ave. - Outbound to Friends Home,"",0,403620,21527,
1922,5935,1,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403599,21554,
1925,5924,1,To Downtown Depot,"",1,403596,21547,
1926,5922,2,Gate City Blvd. - Outbound to Groometown Rd./GTCC Jamestown,"",0,403623,21546,
1929,5910,1,N. Elm St./Church St. - Outbound to Pisgah Church,"",0,403578,21524,
1930,5935,1,Bessemer/Phillips Ave. - Outbound to Woodbriar Ave.,"",0,403600,21554,
1932,5913,1,MLK Jr. Dr./Benbow/Willow Rd. - Outbound to Florida St/Gate City Blvd.,"",0,403580,21525,
1933,6084,3,Hopper Trolley,"",1,403632,24961,
1935,5906,2,To Downtown Depot,"",1,403615,21517,
1940,5919,1,Battleground Ave,"",0,403583,21537,
1944,5916,1,To Downtown Depot,"",1,403582,21535,
1947,6349,1,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403570,23841,
1949,5927,1,Route 12A,"",1,403594,22076,
1952,6349,2,EASTBOUND TO GTCC-GREENSBORO CAMPUS,"",0,403612,23841,
1959,5935,1,To Downtown Depot,"",1,403599,21553,
1961,5924,1,Randleman Rd. - Outbound to Elmsley Dr.,"",0,403598,21549,
1964,5920,2,To Downtown Depot,"",1,403622,21539,
1965,5914,1,Gorrell St. - Outbound to Franklin Blvd,"",0,403585,21523,
1967,5936,1,Yanceyville St./Brightwood Sch Rd. - Outbound to Brightwood Sch Rd.,"",0,403601,21556,
1968,5924,1,Randleman Rd. - Outbound to Elmsley Dr.,"",0,403595,21549,
1973,5936,1,To Downtown Depot,"",1,403601,21555,
