route_id,direction_id,direction
5906,0,
5906,1,
5910,0,
5910,1,
5913,0,
5913,1,
5914,0,
5914,1,
5916,0,
5916,1,
5918,0,
5918,1,
5919,0,
5919,1,
5920,0,
5920,1,
5922,0,
5922,1,
5924,0,
5924,1,
5925,0,
5925,1,
5935,0,
5935,1,
5936,0,
5936,1,
5934,0,
5934,1,
5927,0,
5927,1,
6349,0,Eastbound
6349,1,Westbound
6084,0,Hopper Trolley to Low-Fi
6084,1,Hopper Trolley to S Elm 
