stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
40031,,Boundary St at Senior Nutrition Services,,35.695189,-81.227232,,,,,,
40032,,Boundary St across from Bradbury Apartments,,35.695156,-81.230402,,,,,,
40033,,Boundary St across from Oakwood Apartments,,35.694906,-81.233542,,,,,,
40034,,Boundary St - Waffle House,,35.694992,-81.235996,,,,,,
40035,,Fairgrove Church Rd at Thai Restaurant,,35.698847,-81.261766,,,,,,
40036,,Fairgrove Ch Rd at the Ramada Inn,,35.700317,-81.261756,,,,,,
40037,,Fairgrove Ch Rd and Shell Gas at I-40,,35.705198,-81.26277,,,,,,
40038,,Fairgrove Ch Rd and Strong Life,,35.710027,-81.264472,,,,,,
40039,,CVMC and Fairgrove Church Rd (Inbound),,35.714429,-81.265049,,,,,,
40040,,CVMC Main Entrance (Inbound),,35.71425,-81.266858,,,,,,
40041,,CVMC Hospital Emergency Entrance,,35.712838,-81.265703,,,,,,
40042,,Catawba Co Public Health Dept (Inbound),,35.712129,-81.269249,,,,,,
40043,,County Dept Social Services (inbound),,35.71171,-81.27227,,,,,,
40044,,11th Ave Dr SE and 12th Ave SE,,35.709422,-81.273412,,,,,,
40045,,Ridgecrest Apts #1 (inbound),,35.709506,-81.27437,,,,,,
40046,,Ridgecrest Apts #2 (inbound),,35.709446,-81.275475,,,,,,
40047,,12th Ave SE and 21st St Dr SE,,35.711089,-81.278692,,,,,,
40048,,CVCC Main Campus (inbound),,35.70034,-81.28778,,,,,,
40049,,Catawba Valley Blvd at the Mall,,35.701246,-81.304374,,,,,,
40050,,Catawba Valley Blvd at Bed Bath and Beyond,,35.702931,-81.309041,,,,,,
40051,,17th St Dr SE at Bottom Dollar,,35.706518,-81.309975,,,,,,
40052,,US 70 and Crowne Plaza,,35.708491,-81.309459,,,,,,
40053,,Lenoir Rhyne and 11th Ave SE,,35.718071,-81.314311,,,,,,
40054,,Lenoir Rhyne and 9th Ave SE - Dollar General,,35.722738,-81.318509,,,,,,
40055,,LR Blvd and Salvation Army (inbound),,35.727121,-81.323363,,,,,,
40056,,36 1st Ave SE and 4th St SE,,35.730542,-81.33094,,,,,,
50001,,US 70 and Volvo Dealer,,35.714776,-81.335995,,,,,,
