stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
465,8364,"Glenwood Ave at Munford Rd (Pleasant Valley Promen",,35.856371,-78.702509,,,,,,0
466,8365,"Glenwood Ave at Pleasant Valley Rd (Chili's)",,35.858152,-78.705089,,,,,,0
467,8366,"Townridge Shopping Center",,35.859579,-78.707221,,,,,,0
468,8367,"Duraleigh Rd at Glenwood Ave",,35.861621,-78.712621,,,,,,0
469,8368,"Duraleigh Rd at Pleasant Valley Rd",,35.860002,-78.712970,,,,,,0
470,8369,"Duraleigh Rd at Delta Lake Dr",,35.856558,-78.712389,,,,,,0
471,8370,"Deep Hollow Dr at St Giles St",,35.852831,-78.707636,,,,,,0
472,8371,"St Giles St at Deep Hollow Dr",,35.854887,-78.706022,,,,,,0
473,8372,"St Giles St at Oak Park Rd",,35.853888,-78.703198,,,,,,0
474,8373,"Glenwood Ave Service Rd at Oak Park",,35.855277,-78.701782,,,,,,0
475,8374,"Glenwood Ave at Holly Ridge Dr",,35.854575,-78.700541,,,,,,0
476,8375,"Glenwood Ave at Glen Forest Dr",,35.853089,-78.698414,,,,,,0
477,8376,"Glenwood Ave at Fairhill Dr",,35.852000,-78.696830,,,,,,0
478,8377,"Glenwood Ave at Fairhill Dr",,35.850757,-78.695113,,,,,,0
479,8378,"Glenwood Ave at Bluestone Dr",,35.849289,-78.692986,,,,,,0
480,8379,"Glenwood Ave at Beta Center (north)",,35.847227,-78.690560,,,,,,0
481,8380,"Glenwood Ave at Beta Center (south)",,35.846074,-78.689187,,,,,,0
482,8383,"Glenwood Ave at Women's Club Dr",,35.831241,-78.667249,,,,,,0
483,8384,"Glenwood Ave at Tolar Pl",,35.828384,-78.666606,,,,,,0
484,8385,"Glenwood Ave at Pasquatank Dr (SB)",,35.826059,-78.666084,,,,,,0
485,8386,"Glenwood Ave at Vick Ave",,35.824131,-78.665585,,,,,,0
486,8387,"Glenwood Ave at Glen Eden Dr",,35.821779,-78.664610,,,,,,0
487,8388,"Glenwood Ave at Oberlin Rd (SB)",,35.816598,-78.660812,,,,,,0
488,8389,"Glenwood Ave at Argyle Dr",,35.815869,-78.655478,,,,,,0
489,8390,"Glenwood Ave at St Marys St (SB)",,35.811964,-78.650745,,,,,,0
490,8391,"Glenwood Ave at Woodland Ave",,35.809995,-78.649556,,,,,,0
491,8392,"Glenwood Ave at Mrytle Ave",,35.807048,-78.647762,,,,,,0
492,8396,"W Lenoir St at S West St",,35.773216,-78.646092,,,,,,0
493,8398,"S Saunders St at Prospect Ave",,35.763160,-78.649190,,,,,,0
494,8399,"S Saunders St at Gilbert Ave",,35.759640,-78.649320,,,,,,0
495,8400,"S Saunders St at Hubert St",,35.757590,-78.649270,,,,,,0
496,8404,"S Saunders St at Chapanoke Rd",,35.735946,-78.650621,,,,,,0
497,8405,"S Saunders St at Olympia Dr",,35.733829,-78.650977,,,,,,0
498,8407,"Garner Station Blvd at North Station (Carlie C's)",,35.724969,-78.655283,,,,,,0
499,8408,"Garner Station Blvd at South Station (Big Lots)",,35.724710,-78.655270,,,,,,0
500,8409,"Garner Station Blvd at Goodberry's",,35.724730,-78.653290,,,,,,0
501,8411,"Garner Station Blvd at Rupert Rd",,35.722254,-78.662628,,,,,,0
502,8412,"S Wilmington St at Mechanical Blvd",,35.724960,-78.650380,,,,,,0
503,8413,"Wilmington St Service Rd at Mechanical Blvd",,35.727061,-78.649181,,,,,,0
504,8414,"Wilmington St Service Rd at Tryon Rd",,35.730464,-78.650171,,,,,,0
505,8415,"Wilmington St Service Rd at Chapanoke Rd",,35.735360,-78.648970,,,,,,0
506,8416,"S Saunders St at Illeagnes St",,35.744193,-78.648677,,,,,,0
507,8418,"S Saunders St at Pecan Rd",,35.811830,-78.597191,,,,,,0
508,8419,"S Saunders St at Penmarc Dr",,35.757800,-78.648970,,,,,,0
509,8420,"S Saunders St at Maywood Ave",,35.760575,-78.649028,,,,,,0
510,8421,"S Saunders St at Dorothea Dr",,35.771135,-78.648012,,,,,,0
511,8422,"W Lenoir St at West St (IB)",,35.773091,-78.645821,,,,,,0
512,8434,"St Marys St at Hillsborough St (NB)",,35.781200,-78.650431,,,,,,0
514,8436,"St Marys St at Tucker St",,35.786570,-78.650742,,,,,,0
515,8437,"St Marys St at Peace St (NB)",,35.789110,-78.651060,,,,,,0
516,8438,"St Marys St at Clay St (NB)",,35.791636,-78.651960,,,,,,0
517,8439,"St Marys St at Nichols Dr",,35.794380,-78.653220,,,,,,0
518,8440,"St Marys St at Wade Ave (NB)",,35.797075,-78.652681,,,,,,0
519,8441,"St Marys St at Williamson Dr (NB)",,35.798638,-78.652940,,,,,,0
520,8442,"St Mary's St at Iredell Dr",,35.801654,-78.653521,,,,,,0
521,8443,"St Mary's St at Harvey St",,35.804060,-78.653520,,,,,,0
522,8444,"St Mary's St at Stone St",,35.806230,-78.654222,,,,,,0
523,8445,"St Mary's St at Fairview Rd",,35.808838,-78.653734,,,,,,0
524,8447,"Lassiter Mill Rd at Millstream Pl",,35.824820,-78.649460,,,,,,0
525,8449,"Midtown - North Hills Mall (North State Bank)",,35.837414,-78.641749,,,,,,0
526,8450,"Midtown - North Hills Mall (Bank of America)",,35.837139,-78.641669,,,,,,0
527,8451,"Six Forks Rd at Rowan St",,35.842750,-78.643180,,,,,,0
528,8452,"Six Forks Rd at Capital Towers",,35.846182,-78.644070,,,,,,0
529,8453,"Six Forks Rd at North Glenn Dr (OB)",,35.848351,-78.644148,,,,,,0
530,8454,"Six Forks Rd at Grace Lutheran Church (NB)",,35.850383,-78.643487,,,,,,0
531,8455,"W Millbrook Rd at Six Forks Rd",,35.856330,-78.642180,,,,,,0
532,8456,"Six Forks Rd at Grace Lutheran Church (SB)",,35.849804,-78.643896,,,,,,0
533,8457,"W Millbrook Rd at Snelling Rd",,35.856283,-78.645571,,,,,,0
534,8470,"Six Forks Rd at Loft Ln",,35.859280,-78.639420,,,,,,0
535,8471,"Six Forks Rd at W Millbrook Rd",,35.856690,-78.641020,,,,,,0
536,8472,"Six Forks Rd at Snelling Rd",,35.854150,-78.642380,,,,,,0
537,8473,"Six Forks Rd at Shelley Rd",,35.851280,-78.643380,,,,,,0
538,8474,"Six Forks Rd at Cranbrook Rd",,35.848330,-78.644310,,,,,,0
539,8475,"Six Forks Rd at Trinity Baptist Church",,35.846081,-78.644234,,,,,,0
540,8477,"Six Forks Rd at Rowan St",,35.841730,-78.643100,,,,,,0
541,8480,"Lassiter Mill Rd at Marlowe Rd",,35.829080,-78.648480,,,,,,0
542,8481,"Lassiter Mill Rd at Millstream Pl",,35.824620,-78.649830,,,,,,0
543,8482,"Lassiter Mill Rd at Scotland St",,35.822790,-78.651220,,,,,,0
544,8484,"St Mary's St at Fairview Rd",,35.809090,-78.653730,,,,,,0
545,8485,"St Mary's St at Colonial Rd",,35.806060,-78.654430,,,,,,0
546,8486,"St Mary's St at Craig St",,35.802730,-78.653810,,,,,,0
547,8487,"St Marys St at Wade Ave (Employment Sec Comm)",,35.797060,-78.652780,,,,,,0
548,8488,"St Marys St at Wade Ave (SB)",,35.794964,-78.653196,,,,,,0
549,8490,"St Marys St at Clay St (SB)",,35.792460,-78.652840,,,,,,0
550,8493,"St Marys St at Peace St (SB)",,35.788905,-78.651124,,,,,,0
551,8494,"St Marys St at Park Dr",,35.786880,-78.650888,,,,,,0
552,8495,"Hill St at Booker Dr",,35.786151,-78.617220,,,,,,0
553,8496,"Milburnie Rd at Fisher St",,35.787376,-78.615302,,,,,,0
554,8497,"E Lane St at Idlewild Ave",,35.783339,-78.625765,,,,,,0
555,8498,"Oakwood Ave at Tarboro St (EB)",,35.784186,-78.621018,,,,,,0
556,8499,"Oakwood Ave at St Augustine Ave",,35.784114,-78.619472,,,,,,0
557,8503,"Milburnie Rd at Colleton Rd",,35.788205,-78.612171,,,,,,0
558,8504,"Milburnie Rd at N King Charles Rd",,35.788692,-78.609748,,,,,,0
559,8505,"N King Charles Rd at Glascock St",,35.792288,-78.609438,,,,,,0
560,8506,"Glascock St at Brighton Rd",,35.792558,-78.607447,,,,,,0
561,8507,"Glascock St at Marlborough Rd",,35.792251,-78.604825,,,,,,0
562,8508,"Rock Quarry Rd at Battle Bridge Rd (Shoppes at Bat",,35.723630,-78.548973,,,,,,0
563,8509,"Glascock St at Culpepper Ln",,35.791485,-78.601418,,,,,,0
564,8510,"Milburne Rd at Culpepper Ln",,35.789142,-78.602459,,,,,,0
566,8512,"Milburne Rd at Chatham Ln",,35.787789,-78.598499,,,,,,0
567,8513,"Chatham Ln at Stevens Rd",,35.786671,-78.598588,,,,,,0
568,8514,"Chatham Ln at Bertie Dr",,35.785419,-78.598964,,,,,,0
569,8515,"Bertie Dr at Culpepper Ln",,35.786411,-78.603001,,,,,,0
570,8516,"Bertie Dr at Locke Ln",,35.786100,-78.606980,,,,,,0
571,8517,"Oakwood Ave at N King Charles Rd",,35.783645,-78.611667,,,,,,0
572,8518,"Oakwood Ave at Fisher St",,35.784168,-78.614727,,,,,,0
573,8519,"Oakwood Ave at Hill St",,35.784213,-78.617735,,,,,,0
574,8520,"Oakwood Ave at Tarboro St (St Augustine's Universi",,35.784312,-78.620589,,,,,,0
575,8521,"Tarboro Rd at E Lane St",,35.783537,-78.622248,,,,,,0
576,8522,"E Lane St at Seawell Ave",,35.783555,-78.627015,,,,,,0
577,8523,"Western Blvd at Hunt Dr (Governor Morehead School)",,35.775569,-78.658781,,,,,,0
578,8524,"Western Blvd at Ashe Ave",,35.777667,-78.662236,,,,,,0
579,8525,"Morrill Dr at Carmichael Gym",,35.782362,-78.671319,,,,,,0
580,8526,"Avent Ferry Rd at Western Blvd",,35.780073,-78.676247,,,,,,0
581,8528,"Avent Ferry Rd at Varsity Dr (Carolyn Apts)",,35.775113,-78.681523,,,,,,0
582,8529,"Avent Ferry Rd at Crest Rd",,35.771631,-78.686386,,,,,,0
583,8530,"Avent Ferry Rd at Brigadoon Dr OB",,35.770271,-78.689142,,,,,,0
584,8531,"Avent Ferry Shopping Center",,35.809869,-78.596300,,,,,,0
585,8532,"Gorman St at Avent Ferry Rd (SB)",,35.767532,-78.694350,,,,,,0
586,8533,"Gorman St at Walnut Creek Greenway (SB)",,35.765342,-78.694470,,,,,,0
587,8534,"Gorman St at Walnut Creek Pkwy",,35.757670,-78.699890,,,,,,0
588,8535,"Thistledown Dr at Gorman St (EB)",,35.756191,-78.699430,,,,,,0
589,8536,"Thistledown Dr at Lethbridge Ct",,35.755032,-78.695675,,,,,,0
590,8538,"Lineberry Dr at University Woods Rd",,35.750251,-78.693809,,,,,,0
591,8539,"Lineberry Dr at Pauls Penny",,35.750360,-78.692190,,,,,,0
592,8540,"Lineberry Dr at Leadenhall Way",,35.749986,-78.686827,,,,,,0
593,8541,"Lineberry Dr at Mountain Mist Ct",,35.750360,-78.684560,,,,,,0
594,8542,"Lineberry Dr at Sterling Park Dr",,35.816653,-78.599090,,,,,,0
595,8543,"Sierra Dr at Lake Wheeler Rd",,35.750878,-78.669014,,,,,,0
596,8544,"Gorman St at Avent Ferry Rd (NB)",,35.767907,-78.694094,,,,,,0
597,8546,"Sierra Dr at Rabbit Run",,35.749490,-78.664030,,,,,,0
598,8554,"Thistledown Dr at Trailwood Dr",,35.754637,-78.694611,,,,,,0
599,8555,"Thistledown Dr at Nesfield Ct",,35.755790,-78.696690,,,,,,0
600,8556,"Thistledown Dr at Gorman St (WB)",,35.756392,-78.699706,,,,,,0
601,8557,"Gorman St at Shire Ln",,35.762246,-78.695552,,,,,,0
602,8558,"Gorman St at Walnut Creek Greenway (NB)",,35.765272,-78.694213,,,,,,0
603,8559,"S Boylan Ave at Dorothea Dr (Inbound)",,35.771773,-78.652528,,,,,,0
605,8562,"Avent Ferry Rd at Brigadoon Dr (IB)",,35.770567,-78.688106,,,,,,0
606,8564,"Avent Ferry Rd at Centennial View Ln",,35.773280,-78.683141,,,,,,0
607,8565,"Avent Ferry Rd at Centennial Pkwy (NB)",,35.776889,-78.678514,,,,,,0
608,8566,"Avent Ferry Rd at Western Blvd",,35.779584,-78.676327,,,,,,0
609,8567,"Morrill Dr at Cates Ave (NB)",,35.781982,-78.671357,,,,,,0
610,8568,"Western Blvd at Bilyeu St",,35.777526,-78.662502,,,,,,0
611,8569,"Western Blvd at Hunt Dr (EB)",,35.774557,-78.656429,,,,,,0
612,8570,"South St at Florence St",,35.772472,-78.650258,,,,,,0
613,8571,"Peace St at Seaboard Station Dr",,35.788188,-78.639367,,,,,,0
614,8572,"Peace St at Capital Blvd",,35.812560,-78.597210,,,,,,0
615,8573,"W Peace St at Glenwood Ave (WB)",,35.788704,-78.647574,,,,,,0
616,8574,"Peace St at St Marys St (WB)",,35.788720,-78.651250,,,,,,0
618,8577,"Cameron St at Woodburn Rd (WB)",,35.791030,-78.658852,,,,,,0
619,8578,"Cameron St at Daniels St (WB)",,35.790984,-78.660788,,,,,,0
621,8584,"Hillsborough St at Shepherd St",,35.790267,-78.678721,,,,,,0
623,8585,"Hillsborough St at Furches St",,35.792332,-78.682154,,,,,,0
624,8586,"Hillsborough St at Faircloth St",,35.793875,-78.685039,,,,,,0
625,8587,"Hillsborough St at Meredith College (WB)",,35.794376,-78.688478,,,,,,0
626,8588,"Beryl Rd at Method Rd",,35.794550,-78.692760,,,,,,0
627,8589,"Method Rd at Richward Pl",,35.804729,-78.607941,,,,,,0
628,8591,"Kent Rd at Perserverance Ct",,35.781875,-78.693844,,,,,,0
629,8592,"Kent Rd at Warwick Dr",,35.779739,-78.693864,,,,,,0
630,8593,"Kent Rd at Trexler Ct",,35.774468,-78.692600,,,,,,0
632,8595,"Gorman St at McKimmon Center",,35.783587,-78.687016,,,,,,0
633,8596,"Gorman St at Lexington Dr",,35.786020,-78.686980,,,,,,0
634,8597,"Hillsborough St at Turner St",,35.792616,-78.682957,,,,,,0
635,8598,"Hillsborough St at Rosemary St",,35.790520,-78.679369,,,,,,0
636,8601,"Method Rd at Ligon St",,35.788998,-78.693910,,,,,,0
637,8608,"W Peace St at Glenwood Ave (EB)",,35.788590,-78.647850,,,,,,0
638,8610,"Peace St at West St",,35.788390,-78.643620,,,,,,0
639,8612,"St Marys St at Hillsborough St (SB)",,35.781108,-78.650633,,,,,,0
640,8614,"New Bern Ave at S Swain St",,35.780019,-78.628772,,,,,,0
641,8618,"New Bern Ave at S East St",,35.780090,-78.632050,,,,,,0
642,8619,"New Bern Ave at Idlewild Ave",,35.779920,-78.625680,,,,,,0
643,8620,"New Bern Ave at S Tarboro St",,35.779822,-78.623152,,,,,,0
644,8621,"New Bern Ave at S Pettigrew St",,35.779742,-78.620995,,,,,,0
645,8622,"New Bern Ave at Sunbury St",,35.779755,-78.618184,,,,,,0
646,8623,"New Bern Ave at Carver St",,35.779870,-78.616050,,,,,,0
647,8624,"New Bern Ave at Raleigh Blvd (EB)",,35.779761,-78.613156,,,,,,0
648,8625,"New Bern Ave at Russ St",,35.779600,-78.609140,,,,,,0
649,8626,"New Bern Ave at N Lord Ashley Rd",,35.779540,-78.606770,,,,,,0
650,8627,"New Bern Ave at Lord Berkley Rd",,35.779673,-78.604164,,,,,,0
651,8629,"New Bern Ave at Dickens Dr (EB)",,35.779910,-78.599560,,,,,,0
652,8630,"New Bern Ave at Donald Ross Dr",,35.782741,-78.592680,,,,,,0
653,8631,"West Campus Dr at Galahad Dr",,35.783670,-78.588958,,,,,,0
654,8632,"WakeMed at Wake Tech",,35.784340,-78.586320,,,,,,0
655,8633,"WakeMed at the Andrews Center",,35.786123,-78.588070,,,,,,0
662,8640,"Falstaff Rd at Sunnybrook Rd",,35.782224,-78.583757,,,,,,0
663,8641,"Falstaff Rd at Swinburne Rd",,35.781822,-78.585560,,,,,,0
664,8642,"Swinburne Rd at Kidd Rd (WCDSS)",,35.779206,-78.585074,,,,,,0
665,8644,"New Bern Ave at West Campus Dr (WB)",,35.784568,-78.591145,,,,,,0
666,8645,"New Bern Ave at N Peartree Ln",,35.783500,-78.592300,,,,,,0
667,8647,"New Bern Ave at Dickens Dr (WB)",,35.780090,-78.600590,,,,,,0
668,8648,"New Bern Ave at Clarendon Cresent",,35.780005,-78.602752,,,,,,0
669,8650,"New Bern Ave at N King Charles Rd",,35.779770,-78.608550,,,,,,0
670,8651,"New Bern Ave at Bertie Dr",,35.779900,-78.611450,,,,,,0
671,8652,"New Bern Ave at Raleigh Blvd (WB)",,35.780080,-78.614210,,,,,,0
672,8653,"New Bern Ave at Hill St",,35.780090,-78.617920,,,,,,0
673,8654,"E Edenton St at N Tarboro St",,35.780565,-78.621888,,,,,,0
674,8656,"E Edenton St at Idlewild Ave",,35.780830,-78.626340,,,,,,0
675,8658,"E Edenton St at Ray St",,35.780950,-78.629590,,,,,,0
676,8659,"E Edenton St at N East St",,35.781010,-78.632040,,,,,,0
677,8660,"E Edenton St at N Person St",,35.781090,-78.634570,,,,,,0
679,8667,"Edwards Mill Rd at John Humphries Wynd",,35.825386,-78.705689,,,,,,0
680,8668,"Rex Hospital (Inbound)",,35.816915,-78.704752,,,,,,0
681,8669,"St Mary's St at Wedgedale Dr",,35.817890,-78.651360,,,,,,0
682,8670,"Lake Boone Tr at Horton St",,35.815320,-78.688590,,,,,,0
683,8671,"St Mary's St at Wedgedale Dr",,35.817587,-78.651043,,,,,,0
685,8674,"Martin Luther King Jr Blvd at Coleman St (EB)",,35.767684,-78.623000,,,,,,0
686,8675,"Martin Luther King Jr Blvd at Vardaman St",,35.767891,-78.619837,,,,,,0
687,8676,"Martin Luther King Jr Blvd at Rock Quarry Rd (EB)",,35.768632,-78.617569,,,,,,0
688,8677,"Creedmoor Rd at Magellan Way (NB)",,35.862824,-78.680631,,,,,,0
689,8683,"Creedmoor Rd at Marriott Dr",,35.845619,-78.680032,,,,,,0
690,8684,"Creedmoor Rd at Tall Timber Dr (NB)",,35.850846,-78.680179,,,,,,0
691,8685,"Creedmoor Rd at Plaza Pl (NB)",,35.857669,-78.680361,,,,,,0
692,8687,"Creedmoor Rd at Jefferys Grove School Rd (NB)",,35.870170,-78.679750,,,,,,0
693,8688,"Creedmoor Rd at Kendricks Ct",,35.878281,-78.678704,,,,,,0
694,8689,"Creedmoor Rd at Sawmill Rd (NB)",,35.883211,-78.678985,,,,,,0
695,8690,"Creedmoor Rd at Stonehenge Dr (NB)",,35.887023,-78.679442,,,,,,0
696,8691,"Creedmoor Rd at Morgans Way (NB)",,35.894503,-78.680211,,,,,,0
697,8692,"Creedmoor Rd at Lodestar Dr (NB)",,35.896988,-78.680485,,,,,,0
698,8693,"Brennan Dr at Creedmoor Rd (Towne North Shopping C",,35.899792,-78.681700,,,,,,0
699,8694,"Creedmoor Rd at Morgans Way (SB)",,35.893480,-78.680380,,,,,,0
700,8695,"Creedmoor Rd at Howard Rd",,35.889104,-78.679930,,,,,,0
701,8696,"Creedmoor Rd at Stonehenge Dr (SB)",,35.885806,-78.679585,,,,,,0
702,8697,"Creedmoor Rd at Sawmill Rd (SB)",,35.882589,-78.679228,,,,,,0
703,8698,"Creedmoor Rd at Mapleton Ln",,35.877929,-78.679047,,,,,,0
704,8699,"Creedmoor Rd at Lynn Rd (SB)",,35.872431,-78.679741,,,,,,0
705,8700,"Creedmoor Rd at Jefferyss Grove School Rd (SB)",,35.865555,-78.680644,,,,,,0
706,8701,"Creedmoor Rd at Magellan Way (SB)",,35.862959,-78.680930,,,,,,0
707,8702,"Creedmoor Rd at Plaza Pl (SB)",,35.858236,-78.680772,,,,,,0
708,8703,"Creedmoor Rd at Tall Timber Dr (SB)",,35.849945,-78.680522,,,,,,0
709,8704,"Creedmoor Rd at Isabella Cannon Dr",,35.847332,-78.680442,,,,,,0
710,8705,"Creedmoor Rd at Glenwood Ave",,35.842220,-78.682876,,,,,,0
711,8706,"Crabtree Valley Ave at Creedmoor Rd (SB)",,35.841003,-78.684245,,,,,,0
712,8707,"Creedmoor Rd at Jefferys Grove School Rd (Beverly",,35.865699,-78.680312,,,,,,0
713,8708,"Peace St at West St",,35.788724,-78.645089,,,,,,0
714,8712,"Millbrook Rd at Lead Mine Rd (EB)",,35.856474,-78.671227,,,,,,0
715,8713,"Millbrook Rd at Paces Forest Ct (EB)",,35.857406,-78.668480,,,,,,0
716,8714,"W Millbrook Rd at Oldetowne Rd",,35.857430,-78.666050,,,,,,0
717,8715,"W Millbrook Rd at North Hills Dr",,35.856400,-78.656020,,,,,,0
718,8716,"W Millbrook Rd at Dixon Dr",,35.856200,-78.650200,,,,,,0
719,8717,"W Millbrook Rd at Snelling Rd",,35.856128,-78.645646,,,,,,0
721,8719,"E Millbrook Rd at Six Forks Rd",,35.855952,-78.640754,,,,,,0
722,8720,"E Millbrook Rd at Farley Dr",,35.853900,-78.636450,,,,,,0
723,8721,"E Millbrook Rd at Edgewood Dr",,35.851899,-78.633583,,,,,,0
724,8722,"E Millbrook Rd at Flint Ridge Pl",,35.851555,-78.629016,,,,,,0
726,8724,"E Millbrook Rd at Quail Meadows Dr",,35.850717,-78.619425,,,,,,0
727,8725,"E Millbrook Rd at Falls of Neuse Rd (Quail Corners",,35.850530,-78.615640,,,,,,0
728,8727,"E Millbrook Rd at Professional Ct",,35.850077,-78.609197,,,,,,0
729,8728,"Millbrook Rd at Old Wake Forest Rd",,35.850048,-78.605597,,,,,,0
730,8729,"E Millbrook Rd at Atlantic Ave (EB)",,35.849406,-78.602852,,,,,,0
731,8730,"E Millbrook Rd at Leafcrest Ct",,35.848500,-78.599450,,,,,,0
732,8731,"E Millbrook Rd at Departure Dr",,35.848050,-78.596400,,,,,,0
733,8732,"E Millbrook Rd at Hoyle Dr",,35.847812,-78.592180,,,,,,0
734,8733,"E Millbrook Rd at Green Rd (EB)",,35.849220,-78.587380,,,,,,0
735,8734,"E Millbrook Rd at Signett Dr",,35.849459,-78.583880,,,,,,0
736,8736,"New Hope Rd at Wallingford Dr",,35.848800,-78.575570,,,,,,0
737,8737,"New Hope Rd at Tapers Dr",,35.847134,-78.574779,,,,,,0
738,8738,"New Hope Rd at Rolling Green Ct",,35.845626,-78.574497,,,,,,0
739,8739,"Calvary Dr at Capital Blvd (Mini City Marketplace)",,35.844506,-78.578690,,,,,,0
740,8740,"Calvary Dr at Capital Blvd (WB)",,35.844678,-78.580589,,,,,,0
741,8741,"E Millbrook Rd at Cedarhurst Rd (EB)",,35.850415,-78.613665,,,,,,0
742,8742,"E Millbrook Rd at Green Rd (WB)",,35.849437,-78.587866,,,,,,0
743,8743,"E Millbrook Rd at Hargrove Rd",,35.848306,-78.591212,,,,,,0
744,8744,"E Millbrook Rd at Departure Dr",,35.848194,-78.595801,,,,,,0
745,8745,"E Millbrook Rd at Atlantic Ave (WB)",,35.849338,-78.602125,,,,,,0
746,8746,"E Millbrook Rd at Old Wake Forest R",,35.850240,-78.606010,,,,,,0
747,8747,"E Millbrook Rd at Professional Ct",,35.850300,-78.608650,,,,,,0
748,8748,"E Millbrook Rd at Cedarhurst Dr (WB)",,35.850402,-78.612540,,,,,,0
749,8750,"E Millbrook Rd at Quail Meadows Dr",,35.850915,-78.619942,,,,,,0
750,8751,"E Millbrook Rd at Tall Pines Ct",,35.851650,-78.625235,,,,,,0
751,8752,"E Millbrook Rd at Sweetbriar St",,35.851770,-78.629680,,,,,,0
752,8753,"E Millbrook Rd at Knollwood Dr",,35.852090,-78.633541,,,,,,0
753,8754,"E Millbrook Rd at Farley Dr",,35.854100,-78.636160,,,,,,0
754,8755,"E Millbrook Rd at Burnlee Pl",,35.855910,-78.640110,,,,,,0
755,8759,"W Millbrook Rd at North Hills Dr",,35.856620,-78.655940,,,,,,0
756,8760,"W Millbrook Rd at Oldetowne Rd",,35.857610,-78.665750,,,,,,0
757,8761,"Millbrook Rd at Paces Forest Ct (WB)",,35.857492,-78.668709,,,,,,0
759,8763,"Old Wake Forest Rd at Ruritania St",,35.869950,-78.583400,,,,,,0
760,8777,"W Millbrook Rd at Dixon Dr",,35.856391,-78.650048,,,,,,0
761,8778,"Six Forks Rd at Office Center Dr (IB)",,35.895277,-78.649655,,,,,,0
762,8783,"Six Forks Rd at Woods Ream Dr",,35.868204,-78.638650,,,,,,0
763,8784,"Six Forks Rd at West Brook Dr",,35.871490,-78.641390,,,,,,0
764,8785,"Six Forks Rd at Sandy Forks Rd",,35.861702,-78.637930,,,,,,0
765,8786,"Six Forks Rd at Lynn Rd (NB)",,35.864488,-78.637356,,,,,,0
766,8788,"Six Forks Rd at Wind Chime Ct",,35.874130,-78.643770,,,,,,0
767,8789,"Six Forks Rd at Newton Rd",,35.878725,-78.645610,,,,,,0
768,8790,"Six Forks Rd at Crown Oaks Ct",,35.884800,-78.646380,,,,,,0
769,8791,"Six Forks Rd at Farrington Dr",,35.887260,-78.646810,,,,,,0
770,8792,"Six Forks Rd at Featherstone Dr",,35.891820,-78.648300,,,,,,0
771,8793,"Six Forks Rd at Office Center Dr (OB)",,35.894478,-78.649198,,,,,,0
772,8797,"Six Forks Rd at Monument Ln",,35.892760,-78.648820,,,,,,0
773,8798,"Six Forks Rd at Renwick Ct",,35.888830,-78.647590,,,,,,0
774,8800,"Six Forks Rd at Horizon Dr",,35.885240,-78.646740,,,,,,0
775,8801,"Six Forks Rd at Sawmill Rd",,35.883720,-78.646450,,,,,,0
776,8807,"Six Forks Rd at West Brook Dr",,35.871730,-78.642020,,,,,,0
777,8808,"Six Forks Rd at Woods Ream Dr",,35.867560,-78.638540,,,,,,0
778,8809,"Six Forks Rd at Northclift Dr",,35.861860,-78.638040,,,,,,0
779,8817,"Blount St at Bledsoe Ave",,35.768467,-78.637177,,,,,,0
780,8819,"Blount St at Bragg St",,35.765881,-78.637288,,,,,,0
781,8820,"Blount St at City Farm Rd",,35.760527,-78.637618,,,,,,0
782,8821,"City Farm Rd at Wilmington St",,35.759103,-78.639376,,,,,,0
783,8822,"Wilmington St Center",,35.762023,-78.639697,,,,,,0
784,8823,"Keeter Ctr at Branch St",,35.763591,-78.639974,,,,,,0
785,8825,"McCauley St at McLendon St",,35.765240,-78.641169,,,,,,0
786,8829,"Fayetteville St at Prospect St",,35.762969,-78.643977,,,,,,0
787,8830,"Maywood Ave at Summit Ave",,35.760877,-78.645116,,,,,,0
788,8831,"Maywood Ave at S Saunders St",,35.760858,-78.649439,,,,,,0
789,8832,"Maywood Ave at Summit Ave",,35.760867,-78.651540,,,,,,0
790,8833,"Maywood Ave at Moring St",,35.760885,-78.653221,,,,,,0
791,8834,"Maywood Ave at Lake Wheeler Rd",,35.761572,-78.659555,,,,,,0
792,8835,"Lake Wheeler Rd at Goode St",,35.762884,-78.658098,,,,,,0
793,8836,"Lake Wheeler Rd at Daladams St",,35.764561,-78.655556,,,,,,0
794,8837,"Lake Wheeler Rd at Fuller St",,35.766905,-78.652106,,,,,,0
795,8838,"Blount St at Hoke St",,35.763564,-78.637143,,,,,,0
796,8839,"Maywood Ave at Green St",,35.760895,-78.648068,,,,,,0
797,8841,"Six Forks Rd at Forum Dr",,35.898320,-78.650680,,,,,,0
798,8842,"Strickland Rd at Six Forks Rd",,35.900682,-78.651270,,,,,,0
799,8843,"Six Forks Rd at Forum Dr",,35.897500,-78.650580,,,,,,0
800,8844,"Oberlin Rd at Smallwood Dr",,35.792611,-78.662657,,,,,,0
801,8845,"Oberlin Rd at Mayview Rd",,35.798240,-78.659910,,,,,,0
802,8846,"Oberlin Rd at Annapolis Dr",,35.800213,-78.659919,,,,,,0
803,8847,"Oberlin Rd at Craig St",,35.802593,-78.658249,,,,,,0
804,8848,"Oberlin Rd at Fairview Rd",,35.808551,-78.655276,,,,,,0
805,8849,"Oberlin Rd at Marchmont St",,35.809835,-78.655670,,,,,,0
