trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_drop_off_window,end_pickup_drop_off_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_5907785_b_83063_tn_1,08:04:00,08:04:00,779152,35,,0,0,11582.348694343915,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_1,,,779590,36,,0,0,12584.282003940352,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_1,,,779475,37,,0,0,12914.572662928696,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_1,,,779346,38,,0,0,13870.06561912471,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_1,,,779459,39,,0,0,14193.456719087426,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_1,,,779291,40,,0,0,14532.560532181375,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_1,08:15:00,08:15:00,779281,41,,0,0,16877.04331703,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,09:00:00,09:00:00,780017,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779695,2,,0,0,959.4401928590562,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779697,3,,0,0,1295.273299740753,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779634,4,,0,0,1575.9998525524597,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779654,5,,0,0,1842.7137831723799,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779655,6,,0,0,2169.0752080789207,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779656,7,,0,0,2447.2002290020814,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779657,8,,0,0,2731.323413527604,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779183,9,,0,0,3157.593057693907,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779309,10,,0,0,3468.052582665935,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779123,11,,0,0,3719.006115881797,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779408,12,,0,0,4113.775743227854,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779704,13,,0,0,4587.955645975545,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,09:13:00,09:13:00,779308,14,,0,0,4821.732812898759,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779148,15,,0,0,5121.625019247791,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779392,16,,0,0,5341.652092242599,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779199,17,,0,0,5579.15522012983,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779536,18,,0,0,5749.892851963031,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779561,19,,0,0,5885.434956256943,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779278,20,,0,0,6289.797011460774,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779197,21,,0,0,6785.332781143243,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779955,22,,0,0,7209.828024913909,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,09:22:00,09:22:00,779956,23,,0,0,7497.847152317962,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779957,24,,0,0,7950.090036875084,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,780025,25,,0,0,8333.78235111516,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,780104,26,,0,0,8680.166502417673,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779349,27,,0,0,9135.010188539474,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779283,28,,0,0,9338.0718920135,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,4247412,29,,0,0,9796.746041339753,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779147,30,,0,0,10304.332104854066,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779269,31,,0,0,10622.645431228595,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,4247413,32,,0,0,11030.518794255091,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779137,33,,0,0,11292.254114276777,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779323,34,,0,0,11463.134756975234,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,09:34:00,09:34:00,779152,35,,0,0,11582.348694343915,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779590,36,,0,0,12584.282003940352,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779475,37,,0,0,12914.572662928696,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779346,38,,0,0,13870.06561912471,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779459,39,,0,0,14193.456719087426,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,,,779291,40,,0,0,14532.560532181375,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_2,09:45:00,09:45:00,779281,41,,0,0,16877.04331703,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,10:30:00,10:30:00,780017,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779695,2,,0,0,959.4401928590562,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779697,3,,0,0,1295.273299740753,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779634,4,,0,0,1575.9998525524597,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779654,5,,0,0,1842.7137831723799,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779655,6,,0,0,2169.0752080789207,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779656,7,,0,0,2447.2002290020814,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779657,8,,0,0,2731.323413527604,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779183,9,,0,0,3157.593057693907,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779309,10,,0,0,3468.052582665935,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779123,11,,0,0,3719.006115881797,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779408,12,,0,0,4113.775743227854,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779704,13,,0,0,4587.955645975545,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,10:43:00,10:43:00,779308,14,,0,0,4821.732812898759,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779148,15,,0,0,5121.625019247791,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779392,16,,0,0,5341.652092242599,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779199,17,,0,0,5579.15522012983,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779536,18,,0,0,5749.892851963031,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779561,19,,0,0,5885.434956256943,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779278,20,,0,0,6289.797011460774,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779197,21,,0,0,6785.332781143243,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779955,22,,0,0,7209.828024913909,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,10:52:00,10:52:00,779956,23,,0,0,7497.847152317962,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779957,24,,0,0,7950.090036875084,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,780025,25,,0,0,8333.78235111516,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,780104,26,,0,0,8680.166502417673,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779349,27,,0,0,9135.010188539474,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779283,28,,0,0,9338.0718920135,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,4247412,29,,0,0,9796.746041339753,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779147,30,,0,0,10304.332104854066,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779269,31,,0,0,10622.645431228595,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,4247413,32,,0,0,11030.518794255091,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779137,33,,0,0,11292.254114276777,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779323,34,,0,0,11463.134756975234,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,11:04:00,11:04:00,779152,35,,0,0,11582.348694343915,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779590,36,,0,0,12584.282003940352,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779475,37,,0,0,12914.572662928696,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779346,38,,0,0,13870.06561912471,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779459,39,,0,0,14193.456719087426,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,,,779291,40,,0,0,14532.560532181375,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_3,11:15:00,11:15:00,779281,41,,0,0,16877.04331703,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,12:00:00,12:00:00,780017,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779695,2,,0,0,959.4401928590562,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779697,3,,0,0,1295.273299740753,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779634,4,,0,0,1575.9998525524597,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779654,5,,0,0,1842.7137831723799,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779655,6,,0,0,2169.0752080789207,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779656,7,,0,0,2447.2002290020814,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779657,8,,0,0,2731.323413527604,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779183,9,,0,0,3157.593057693907,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779309,10,,0,0,3468.052582665935,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779123,11,,0,0,3719.006115881797,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779408,12,,0,0,4113.775743227854,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779704,13,,0,0,4587.955645975545,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,12:13:00,12:13:00,779308,14,,0,0,4821.732812898759,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779148,15,,0,0,5121.625019247791,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779392,16,,0,0,5341.652092242599,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779199,17,,0,0,5579.15522012983,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779536,18,,0,0,5749.892851963031,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779561,19,,0,0,5885.434956256943,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779278,20,,0,0,6289.797011460774,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779197,21,,0,0,6785.332781143243,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779955,22,,0,0,7209.828024913909,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,12:22:00,12:22:00,779956,23,,0,0,7497.847152317962,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779957,24,,0,0,7950.090036875084,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,780025,25,,0,0,8333.78235111516,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,780104,26,,0,0,8680.166502417673,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779349,27,,0,0,9135.010188539474,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779283,28,,0,0,9338.0718920135,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,4247412,29,,0,0,9796.746041339753,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779147,30,,0,0,10304.332104854066,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779269,31,,0,0,10622.645431228595,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,4247413,32,,0,0,11030.518794255091,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779137,33,,0,0,11292.254114276777,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779323,34,,0,0,11463.134756975234,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,12:34:00,12:34:00,779152,35,,0,0,11582.348694343915,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779590,36,,0,0,12584.282003940352,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779475,37,,0,0,12914.572662928696,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779346,38,,0,0,13870.06561912471,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779459,39,,0,0,14193.456719087426,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,,,779291,40,,0,0,14532.560532181375,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_4,12:45:00,12:45:00,779281,41,,0,0,16877.04331703,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,13:30:00,13:30:00,780017,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779695,2,,0,0,959.4401928590562,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779697,3,,0,0,1295.273299740753,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779634,4,,0,0,1575.9998525524597,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779654,5,,0,0,1842.7137831723799,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779655,6,,0,0,2169.0752080789207,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779656,7,,0,0,2447.2002290020814,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779657,8,,0,0,2731.323413527604,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779183,9,,0,0,3157.593057693907,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779309,10,,0,0,3468.052582665935,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779123,11,,0,0,3719.006115881797,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779408,12,,0,0,4113.775743227854,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779704,13,,0,0,4587.955645975545,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,13:43:00,13:43:00,779308,14,,0,0,4821.732812898759,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779148,15,,0,0,5121.625019247791,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779392,16,,0,0,5341.652092242599,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779199,17,,0,0,5579.15522012983,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779536,18,,0,0,5749.892851963031,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779561,19,,0,0,5885.434956256943,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779278,20,,0,0,6289.797011460774,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779197,21,,0,0,6785.332781143243,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779955,22,,0,0,7209.828024913909,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,13:52:00,13:52:00,779956,23,,0,0,7497.847152317962,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779957,24,,0,0,7950.090036875084,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,780025,25,,0,0,8333.78235111516,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,780104,26,,0,0,8680.166502417673,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779349,27,,0,0,9135.010188539474,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779283,28,,0,0,9338.0718920135,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,4247412,29,,0,0,9796.746041339753,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779147,30,,0,0,10304.332104854066,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779269,31,,0,0,10622.645431228595,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,4247413,32,,0,0,11030.518794255091,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779137,33,,0,0,11292.254114276777,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779323,34,,0,0,11463.134756975234,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,14:04:00,14:04:00,779152,35,,0,0,11582.348694343915,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779590,36,,0,0,12584.282003940352,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779475,37,,0,0,12914.572662928696,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779346,38,,0,0,13870.06561912471,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779459,39,,0,0,14193.456719087426,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,,,779291,40,,0,0,14532.560532181375,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_5,14:15:00,14:15:00,779281,41,,0,0,16877.04331703,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,15:00:00,15:00:00,780017,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779695,2,,0,0,959.4401928590562,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779697,3,,0,0,1295.273299740753,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779634,4,,0,0,1575.9998525524597,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779654,5,,0,0,1842.7137831723799,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779655,6,,0,0,2169.0752080789207,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779656,7,,0,0,2447.2002290020814,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779657,8,,0,0,2731.323413527604,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779183,9,,0,0,3157.593057693907,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779309,10,,0,0,3468.052582665935,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779123,11,,0,0,3719.006115881797,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779408,12,,0,0,4113.775743227854,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779704,13,,0,0,4587.955645975545,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,15:13:00,15:13:00,779308,14,,0,0,4821.732812898759,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779148,15,,0,0,5121.625019247791,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779392,16,,0,0,5341.652092242599,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779199,17,,0,0,5579.15522012983,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779536,18,,0,0,5749.892851963031,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779561,19,,0,0,5885.434956256943,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779278,20,,0,0,6289.797011460774,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779197,21,,0,0,6785.332781143243,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779955,22,,0,0,7209.828024913909,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,15:22:00,15:22:00,779956,23,,0,0,7497.847152317962,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779957,24,,0,0,7950.090036875084,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,780025,25,,0,0,8333.78235111516,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,780104,26,,0,0,8680.166502417673,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779349,27,,0,0,9135.010188539474,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779283,28,,0,0,9338.0718920135,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,4247412,29,,0,0,9796.746041339753,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779147,30,,0,0,10304.332104854066,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779269,31,,0,0,10622.645431228595,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,4247413,32,,0,0,11030.518794255091,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779137,33,,0,0,11292.254114276777,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779323,34,,0,0,11463.134756975234,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,15:34:00,15:34:00,779152,35,,0,0,11582.348694343915,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779590,36,,0,0,12584.282003940352,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779475,37,,0,0,12914.572662928696,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779346,38,,0,0,13870.06561912471,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779459,39,,0,0,14193.456719087426,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,,,779291,40,,0,0,14532.560532181375,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_6,15:45:00,15:45:00,779281,41,,0,0,16877.04331703,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,16:30:00,16:30:00,780017,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779695,2,,0,0,959.4401928590562,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779697,3,,0,0,1295.273299740753,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779634,4,,0,0,1575.9998525524597,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779654,5,,0,0,1842.7137831723799,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779655,6,,0,0,2169.0752080789207,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779656,7,,0,0,2447.2002290020814,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779657,8,,0,0,2731.323413527604,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779183,9,,0,0,3157.593057693907,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779309,10,,0,0,3468.052582665935,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779123,11,,0,0,3719.006115881797,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779408,12,,0,0,4113.775743227854,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779704,13,,0,0,4587.955645975545,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,16:43:00,16:43:00,779308,14,,0,0,4821.732812898759,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779148,15,,0,0,5121.625019247791,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779392,16,,0,0,5341.652092242599,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779199,17,,0,0,5579.15522012983,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779536,18,,0,0,5749.892851963031,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779561,19,,0,0,5885.434956256943,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779278,20,,0,0,6289.797011460774,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779197,21,,0,0,6785.332781143243,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779955,22,,0,0,7209.828024913909,0,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,16:52:00,16:52:00,779956,23,,0,0,7497.847152317962,1,,,,,1,1,,,,,,,,,,,
t_5907785_b_83063_tn_7,,,779957,24,,0,0,7950.090036875084,0,,,,,1,1,,,,,,,,,,,
