stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
5600,5600,"Carver St at Commons Blvd (WB)",,36.041499,-78.894746,,,0,,0
5601,5601,"Cornwallis Rd at Industry Ln",,35.94278,-78.89973,,,0,,0
5603,5603,"Hardee St at Landon St (NB)",,36.00001,-78.86535,,,0,,0
5604,5604,"Crest St at Zelko Ct",,36.01276,-78.941013,,,0,,0
5612,5612,"Chapel Hill St at Gregson St (EB)",,35.996873,-78.911517,,,0,,0
5613,5613,"University Dr at Old Chapel Hill Rd (WB)",,35.967352,-78.947182,,,0,,0
5616,5616,"Cornwallis Rd at Yorktown Ave (SB)",,35.936476,-78.893543,,,0,,0
5618,5618,"Holloway St at Joyland Ave (EB)",,35.98938,-78.855086,,,0,,0
5622,5622,"Glenbrook Dr at Club Blvd (NB)",,36.02425,-78.87708,,,0,,0
5626,5626,"New Castle Rd at FoxFire Apartments (SB)",,36.049943,-78.92318,,,0,,0
5627,5627,"Holloway St at Spruce St",,35.994405,-78.880198,,,0,,0
5630,5630,"Hinson Dr at Glenbrook Dr (SB)",,36.02845,-78.87915,,,0,,0
5634,5634,"Roxboro Rd at St Paul St",,36.01662,-78.89012,,,0,,0
5639,5639,"Main St at Morgan St (EB)",,36.0009172023,-78.9108549817,,,0,,0
5645,5645,"E Club Blvd at Midland Ter",,36.027139,-78.870506,,,0,,0
5646,5646,"Roxboro Rd at Davidson Ave (SB)",,36.018651,-78.890106,,,0,,0
5647,5647,"Angier Ave at Bingham St (WB)",,35.979427,-78.872118,,,0,,0
5649,5649,"Tower Blvd at Durham-Chapel Hill Blvd (M",,35.970438,-78.958133,,,0,,0
5650,5650,"Durham-Chapel Hill Blvd at Hope Valley R",,35.974198,-78.930974,,,0,,0
5653,5653,"Fayetteville St at Riddle Rd (NB)",,35.94853,-78.90356,,,0,,0
5654,5654,"Horton Rd at Roxboro Rd",,36.051043,-78.904403,,,0,,0
5658,5658,"Durham Chapel Hill Blvd at James St",,35.974825,-78.926443,,,0,,0
5661,5661,"Holloway St at Driver St (EB)",,35.994382,-78.878173,,,0,,0
5662,5662,"Roxboro Rd at Lavender Ave",,36.023384,-78.889811,,,0,,0
5663,5663,"New Hope Commons",,35.954424,-78.996621,,,0,,0
5664,5664,"Dearborn Dr at Thelma St (NB)",,36.037542,-78.873006,,,0,,0
5671,5671,"Holloway St at Alston Ave (WB)",,35.99457,-78.88659,,,0,,0
5672,5672,"Fayetteville St at Timothy Ave (SB)",,35.956916,-78.908791,,,0,,0
5674,5674,"University Dr at Springfield Apts",,35.958283,-78.966036,,,0,,0
5675,5675,"Otis St at Alton St",,35.970754,-78.908293,,,0,,0
5677,5677,"Broad St at Guess Rd (SB)",,36.023722,-78.918491,,,0,,0
5678,5678,"Morehead Ave at Cornell St (EB)",,35.99181,-78.919109,,,0,,0
5679,5679,"Crutchfield St at Crabtree Ave",,36.03892,-78.90312,,,0,,0
5684,5684,"W Club Blvd at Clarendon St",,36.017035,-78.918244,,,0,,0
5686,5686,"Fayetteville Rd at Cook Rd (NB)",,35.928882,-78.9199,,,0,,0
5689,5689,"S Roxboro St at Umstead St (NB)",,35.982516,-78.903207,,,0,,0
5690,5690,"NC 54 at NC 55 (EB)",,35.902195,-78.894657,,,0,,0
5693,5693,"Bedford St at Balmoray Ct",,35.976893,-78.928676,,,0,,0
5695,5695,"Hillandale Rd at Fawn Ave (Croasdaile Of",,36.033816,-78.935869,,,0,,0
5700,5700,"Roxboro St at Summit St",,35.971234,-78.915069,,,0,,0
5701,5701,"Fayetteville St at Massey Ave",,35.9801686,-78.8997916,,,0,,0
5702,5702,"Roxboro Rd at Knox St (NB)",,36.01282,-78.890896,,,0,,0
5703,5703,"Guess Rd at Carver St",,36.03712,-78.92958,,,0,,0
5704,5704,"Guess Rd at Kirk Rd",,36.031936,-78.928768,,,0,,0
5706,5706,"Roxboro St at Masondale Ave",,35.975603,-78.908421,,,0,,0
5708,5708,"Angier Ave at Food Bank CENC (WB)",,35.9779875,-78.870447,,,0,,0
5709,5709,"Roxboro Rd at Markham Ave (SB)",,36.01043,-78.89173,,,0,,0
5711,5711,"N Alston Ave at Lee St (NB)",,36.002009,-78.885772,,,0,,0
5714,5714,"Morreene Rd at Sherwood Dr (NB)",,36.007155,-78.954687,,,0,,0
5716,5716,"Hillsborough Rd at Hicks St",,36.0130582,-78.9318983,,,0,,0
5717,5717,"Hillsborough Rd at Frazee Carpet",,36.0162,-78.93737,,,0,,0
5718,5718,"LaSalle St at Campus Walk Dr (Holly Hill",,36.010006,-78.94864,,,0,,0
5719,5719,"Roxboro St at Knox St (SB)",,36.012825,-78.891059,,,0,,0
5721,5721,"Chapel Hill Rd at Vineyard St",,35.97795,-78.93567,,,0,,0
5722,5722,"Carver St at Danube Ln (Carver Creek Apt",,36.044844,-78.890487,,,0,,0
5725,5725,"Danube Ln at Ben Franklin Blvd",,36.047673,-78.888477,,,0,,0
5727,5727,"Broad St at Sprunt Ave (NB)",,36.02054,-78.918845,,,0,,0
5728,5728,"Fayetteville Rd at Belgreen Rd",,35.9360936,-78.9081995,,,0,,0
5730,5730,"Chapel Hill Rd at Crosswind Ave (Lakewoo",,35.984934,-78.929065,,,0,,0
5732,5732,"Hillsborough Rd at Carolina Ave",,36.010538,-78.925131,,,0,,0
5733,5733,"Lawson St at Wabash St (WB)",,35.973842,-78.888908,,,0,,0
5734,5734,"Hillsborough Rd at Rutherford St",,36.01047,-78.92755,,,0,,0
5735,5735,"Holloway St at S Woodcrest St",,35.988399,-78.850757,,,0,,0
5738,5738,"Lawson St at Alston Ave (EB)",,35.9754445,-78.894505,,,0,,0
5740,5740,"Chandler Rd at Chance Dr",,35.99492,-78.83363,,,0,,0
5741,5741,"E Main St at Roxboro St (WB)",,35.9940498,-78.8987513,,,0,,0
5742,5742,"Mangum St at Parrish St",,35.995829,-78.900135,,,0,,0
5743,5743,"Trent Dr at Duke Hospital South (EB)",,36.00456,-78.935073,,,0,,0
5744,5744,"Holloway St at Brye St (EB)",,35.993267,-78.871888,,,0,,0
5746,5746,"Roxboro St at Normandy St",,35.973566,-78.912206,,,0,,0
5749,5749,"E Weaver St at Pilot St",,35.967722,-78.910178,,,0,,0
5754,5754,"Chapel Hill Rd at Lakewood Ave (Shopping",,35.98692,-78.927131,,,0,,0
5764,5764,"Dearborn Dr at Ader St",,36.03759,-78.87404,,,0,,0
5765,5765,"Hillsborough Rd at Rosehill Ave",,36.010649,-78.927815,,,0,,0
5767,5767,"NC 55 at Cherry Dr",,35.960475,-78.893463,,,0,,0
5768,5768,"NC 55 at Gaston Ave",,35.962523,-78.894307,,,0,,0
5769,5769,"Lawson St at Wabash St (EB)",,35.973716,-78.888922,,,0,,0
5770,5770,"LaSalle St at Hillsborough Rd (Tire King",,36.017683,-78.945628,,,0,,0
5773,5773,"Lawson St at Durham Tech Community Colle",,35.974402,-78.880704,,,0,,0
5775,5775,"Duke University Rd at Swift Ave (EB)",,35.997293,-78.924947,,,0,,0
5778,5778,"Hillsborough Rd at Lawndale Ave (WB)",,36.014786,-78.933818,,,0,,0
5781,5781,"W Enterprise St at Fargo St",,35.9836822,-78.9064444,,,0,,0
5787,5787,"Roxboro Rd at Wellington Dr (Northern Hi",,36.06116,-78.90365,,,0,,0
5792,5792,"Lawson St at Rosewood St",,35.975013,-78.891944,,,0,,0
5793,5793,"Fayetteville Rd at Crooked Creek Pkwy",,35.91251,-78.93354,,,0,,0
5794,5794,"N Alston Ave at Lee St (SB)",,36.002141,-78.88599,,,0,,0
5795,5795,"Hinson Dr at DeMille St",,36.02937,-78.8786,,,0,,0
5797,5797,"Mineral Springs Rd at Sapphire St",,35.98772,-78.81872,,,0,,0
5798,5798,"Durham-Chapel Hill Blvd at Garrett Rd",,35.961312,-78.977905,,,0,,0
5801,5801,"Broad St at Markham Ave (SB)",,36.010453,-78.919662,,,0,,0
5802,5802,"Broad St at F St (NB)",,36.01887,-78.91898,,,0,,0
5803,5803,"Milton Rd at Fire Department",,36.088965,-78.913505,,,0,,0
5806,5806,"Murray Ave at Broad St",,36.028818,-78.912794,,,0,,0
5811,5811,"Service Rd at Davidson Ave (SB)",,36.01797,-78.88757,,,0,,0
5816,5816,"Fayetteville St at Dunstan St",,35.978925,-78.900163,,,0,,0
5818,5818,"Holloway St at Hoover Rd (EB)",,35.990247,-78.858971,,,0,,0
5819,5819,"E Main St at Dillard St (WB)",,35.991892,-78.895096,,,0,,0
5820,5820,"Cornwallis Rd at Century Oaks Dr (SB)",,35.94093,-78.89815,,,0,,0
5821,5821,"Holloway St at Briggs Ave",,35.993719,-78.873674,,,0,,0
5822,5822,"NC 55 at NC 54 (NB)",,35.90347,-78.89507,,,0,,0
5823,5823,"University Dr at Academy Rd (WB)",,35.96737,-78.94497,,,0,,0
5824,5824,"Lawson St at Concord St (EB)",,35.976343,-78.903071,,,0,,0
5826,5826,"Roxboro Rd at Ellerbee St (SB)",,36.021653,-78.89006,,,0,,0
5827,5827,"Angier Ave at Hoover Rd (EB)",,35.9782719,-78.8709516,,,0,,0
5829,5829,"Fayetteville St at Pilot St (SB)",,35.963923,-78.90724,,,0,,0
5832,5832,"Dearborn Dr at Apollo St (SB)",,36.036887,-78.869816,,,0,,0
5833,5833,"Dearborn Dr at Usher St (Lakeview School",,36.0382592,-78.8777951,,,0,,0
5836,5836,"Dearborn Dr at Maplewood Dr (south)",,36.03323,-78.86943,,,0,,0
5837,5837,"Roxboro Rd at Infinity Rd",,36.07848,-78.91027,,,0,,0
5841,5841,"Fayetteville St at Cornwallis Rd (SB)",,35.960367,-78.910426,,,0,,0
5843,5843,"Concord St at Otis St",,35.975553,-78.902811,,,0,,0
5845,5845,"Hillandale Rd at Carver St (Durham Publi",,36.035777,-78.935801,,,0,,0
5846,5846,"Chapel Hill Rd at Vineyard St",,35.97798,-78.93575,,,0,,0
5848,5848,"Flowers Dr at Duke Gardens (SB)",,36.001158,-78.936439,,,0,,0
5849,5849,"Dearborn Dr at Ruth St",,36.03712,-78.871228,,,0,,0
5850,5850,"Glenbrook Dr at Dubonnet Pl (SB)",,36.026087,-78.876979,,,0,,0
5851,5851,"Lawson St at Ridgeway Ave",,35.973947,-78.887482,,,0,,0
5854,5854,"Fayetteville Rd at Dunhill Dr (Triangle",,35.916311,-78.931996,,,0,,0
5857,5857,"Riddle Rd at Triangle Day Care (NB)",,35.951285,-78.899749,,,0,,0
5858,5858,"Chapel Hill Rd at Wa Wa Ave",,35.979646,-78.934904,,,0,,0
5859,5859,"Martin Luther King Jr Pkwy at Lake Cook",,35.942065,-78.916912,,,0,,0
5860,5860,"Roxboro Rd at Channing Ave (SB)",,36.0318,-78.89087,,,0,,0
5862,5862,"Cornwallis Rd at Bainbridge Dr (NB)",,35.93994,-78.896922,,,0,,0
5864,5864,"University Dr at Hill St",,35.985515,-78.910318,,,0,,0
5865,5865,"Chapel Hill Rd at McGehee St (SB)",,35.980865,-78.934583,,,0,,0
5866,5866,"Hinson Dr at Glenbrook Dr (NB)",,36.028598,-78.878889,,,0,,0
5867,5867,"Fayetteville St at Elmira Ave (SB)",,35.965976,-78.905386,,,0,,0
5868,5868,"Club Blvd at Cascadilla St",,36.020002,-78.886482,,,0,,0
5869,5869,"Broad St at F St (NC School of Science a",,36.018429,-78.919169,,,0,,0
5870,5870,"Holloway St at Herbert St (EB)",,35.9916,-78.86485,,,0,,0
5876,5876,"Ross Rd at Melbourne St",,35.99258,-78.8534,,,0,,0
5877,5877,"S Roxboro St at Umstead St (SB)",,35.982823,-78.903221,,,0,,0
5880,5880,"Club Blvd at Glenbrook Dr",,36.023854,-78.876399,,,0,,0
5881,5881,"NC 54 at Southpoint Crossing Dr (Homeste",,35.9109237,-78.938576,,,0,,0
5883,5883,"Mangum St at W Seminary Ave",,35.998938,-78.897425,,,0,,0
5884,5884,"Chapel Hill St at Brewster St",,35.996732,-78.919163,,,0,,0
5892,5892,"Sima Ave at Building 18",,35.977291,-78.887383,,,0,,0
5896,5896,"Roxboro Rd at Old Oxford Rd (SB)",,36.0351,-78.89282,,,0,,0
5897,5897,"Club Blvd at Dollar Ave (Northgate Mall)",,36.016827,-78.910102,,,0,,0
5898,5898,"Holloway St at Driver St (WB)",,35.994476,-78.878297,,,0,,0
5899,5899,"Briggs Ave at Person St (NB)",,35.969283,-78.877145,,,0,,0
5900,5900,"Chapel Hill St at Kent St (EB)",,35.996671,-78.916957,,,0,,0
5904,5904,"Chapel Hill Rd at Anderson St",,35.981954,-78.933386,,,0,,0
5906,5906,"Garrett Rd at Eno River Church",,35.952282,-78.971116,,,0,,0
5907,5907,"Fayetteville St at Piedmont Ave (NB)",,35.984055,-78.898915,,,0,,0
5908,5908,"Chapel Hill Rd at House St",,35.99033,-78.92395,,,0,,0
5909,5909,"Chapel Hill Rd at Colonial Apts (SB)",,35.970417,-78.938818,,,0,,0
5910,5910,"Angier Ave at Ellis Rd",,35.97297,-78.8668,,,0,,0
5911,5911,"Fayetteville Rd at Obie Dr (NB)",,35.926332,-78.923325,,,0,,0
5914,5914,"Morehead Ave at Carroll St (EB)",,35.991715,-78.916333,,,0,,0
5918,5918,"University Dr at Academy Rd (EB)",,35.967442,-78.943517,,,0,,0
5920,5920,"Hardee St at Mimosa St (NB)",,36.00171,-78.86681,,,0,,0
5927,5927,"Briggs Ave at Community Gardens (NB)",,35.9657434,-78.8791762,,,0,,0
5928,5928,"James St at Nation Ave",,35.977255,-78.926258,,,0,,0
5929,5929,"Briggs Ave at Community Gardens",,35.9653,-78.879303,,,0,,0
5930,5930,"Broad St at Sprunt Ave (SB)",,36.021278,-78.918981,,,0,,0
5931,5931,"Fayetteville St at Brant St (NCCU)",,35.975694,-78.901329,,,0,,0
5932,5932,"Chalk Level Rd at Horton Rd (EB)",,36.051181,-78.910598,,,0,,0
5933,5933,"Riddle Rd at Triangle Day Care (SB)",,35.95138,-78.899895,,,0,,0
5935,5935,"Chalk Level Rd at Convergence St",,36.051209,-78.914962,,,0,,0
5938,5938,"S Roxboro St at Erie St (SB)",,35.978418,-78.906686,,,0,,0
5939,5939,"Otis St at Nelson St",,35.97325,-78.905,,,0,,0
5940,5940,"Hardee St at Benning St (SB)",,36.003223,-78.86718,,,0,,0
5942,5942,"Roxboro St at Mallard Ave",,35.997705,-78.894992,,,0,,0
5943,5943,"University Dr at Weymouth St (Far)",,35.96713,-78.94822,,,0,,0
5944,5944,"Freeman Rd at Obsidian Way (Southern HS)",,35.997104,-78.825341,,,0,,0
5946,5946,"Cornwallis Rd at Chapel Hill Rd (Rogers-",,35.974045,-78.935643,,,0,,0
5947,5947,"E Weaver St at Cornwallis Rd",,35.962904,-78.9159767,,,0,,0
5948,5948,"Enterprise St at Scout Dr",,35.983737,-78.904744,,,0,,0
5949,5949,"Dearborn Dr at Deer Run",,36.031611,-78.870413,,,0,,0
5954,5954,"Dowd St at Hazel St (WB)",,36.000459,-78.888702,,,0,,0
5957,5957,"Duke University Rd at Chapel Hill Rd",,35.996628,-78.92073,,,0,,0
5964,5964,"Roxboro Rd at Maynard Ave (NB)",,36.02707,-78.889746,,,0,,0
5966,5966,"Chapel Hill Rd at Vesson Ave",,35.983018,-78.930887,,,0,,0
5968,5968,"Glenbrook St at Club Blvd (SB)",,36.024384,-78.877255,,,0,,0
5970,5970,"Fayetteville Rd at Cook Rd (SB)",,35.92917,-78.919856,,,0,,0
5971,5971,"University Dr at Myra St (WB)",,35.9665,-78.95292,,,0,,0
5973,5973,"NC 55 at Meridian Pkwy (NB)",,35.910294,-78.892919,,,0,,0
5980,5980,"University Dr at Martin Luther King Jr P",,35.963085,-78.960194,,,0,,0
5981,5981,"N Alston Ave at Geer St (SB)",,36.003172,-78.886093,,,0,,0
5982,5982,"Duke University Rd at Swift Ave (WB)",,35.997328,-78.924603,,,0,,0
5983,5983,"Duke St at Frasier St",,36.0434443,-78.9056425,,,0,,0
5984,5984,"NC 55 at Dakota St (NB)",,35.967234,-78.895287,,,0,,0
5985,5985,"Mangum St at Lynch St",,36.00739,-78.89373,,,0,,0
5987,5987,"Otis St at Cecil St",,35.97208,-78.90627,,,0,,0
5988,5988,"Roxboro St at Gray St",,35.999005,-78.894099,,,0,,0
5989,5989,"Avondale Dr at Trinity Ave (SB)",,36.006855,-78.885575,,,0,,0
5990,5990,"Durham-Chapel Hill Blvd at Car Wash",,35.97408,-78.93042,,,0,,0
5992,5992,"E Club Blvd at Cascadilla St",,36.019858,-78.88636,,,0,,0
5993,5993,"Duke St at Trinity Ave",,36.00497,-78.90555,,,0,,0
5994,5994,"SW Durham Dr at Durham-Chapel Hill Blvd",,35.953664,-78.989582,,,0,,0
5996,5996,"Meriwether Dr at Old Oxford Rd (NB)",,36.035929,-78.889875,,,0,,0
5998,5998,"Green St at Iredell St",,36.011751,-78.920886,,,0,,0
5999,5999,"Chapel Hill Rd at W Cornwallis Rd (NB)",,35.975274,-78.936599,,,0,,0
6003,6003,"Roxboro Rd at Bon Air Ave",,36.028286,-78.889972,,,0,,0
6004,6004,"NC 55 at Crete St",,35.9595703,-78.8933243,,,0,,0
6008,6008,"Angier Ave at Beldon Dr",,35.94652,-78.83895,,,0,,0
6012,6012,"Erwin Rd at Fulton St (Duke University H",,36.00811,-78.93776,,,0,,0
6014,6014,"Roxboro St at Holloway St",,35.99632,-78.8962,,,0,,0
6016,6016,"Lawson St at Bacon St (WB)",,35.97435,-78.884612,,,0,,0
6018,6018,"Hillsborough Rd at Lawndale Ave (Food Li",,36.014507,-78.9336973,,,0,,0
6020,6020,"Otis St at Pilot St",,35.969541,-78.910683,,,0,,0
6023,6023,"Fayetteville St at Lawson St (NCCU)",,35.9771,-78.900667,,,0,,0
6024,6024,"LaSalle St at Duke Manor Apts (SB)",,36.015263,-78.946997,,,0,,0
6026,6026,"Cornwallis Rd at Beechwood Ave",,35.960998,-78.914996,,,0,,0
6031,6031,"Dowd St at Alston Ave (EB)",,36.000356,-78.886682,,,0,,0
6032,6032,"Fayetteville St at Cecil St (NB)",,35.9715452,-78.9010088,,,0,,0
6036,6036,"University Dr at Martin Luther King Jr P",,35.962671,-78.960307,,,0,,0
6039,6039,"E Main St at Goley St (EB)",,35.985963,-78.884518,,,0,,0
6040,6040,"Hillsborough Rd at Trent Dr (EB)",,36.0118817,-78.9304598,,,0,,0
6045,6045,"LaSalle St at Blue Crest Ln (Blue Crest",,36.013763,-78.948249,,,0,,0
6048,6048,"Dearborn Dr at Ora Ave",,36.030133,-78.870271,,,0,,0
6049,6049,"Service Rd at Hillandale Rd (WB)",,36.016773,-78.936882,,,0,,0
6052,6052,"Lawson St at Ridgeway Ave",,35.973763,-78.887442,,,0,,0
6053,6053,"Lawson St at S Briggs Ave (Durham Exchan",,35.974354,-78.87704,,,0,,0
6054,6054,"Cornwallis Rd at Spring Ridge Apt",,35.93817,-78.8951,,,0,,0
6057,6057,"Chapel Hill Rd at Huron St",,35.981986,-78.932409,,,0,,0
6058,6058,"Lawson St at S Briggs Ave (Ferguson)",,35.974217,-78.876944,,,0,,0
6059,6059,"Chapel Hill Rd at Chesterfield Apts",,35.990191,-78.924186,,,0,,0
6061,6061,"Ross Rd at Fernando St",,35.9924,-78.84257,,,0,,0
6064,6064,"Roxboro Rd at Omega Rd",,36.07557,-78.9095,,,0,,0
6067,6067,"Olympic Ave at Roxboro Rd",,36.036822,-78.897146,,,0,,0
6068,6068,"Erwin Rd at Downing St (WB)",,36.008863,-78.943709,,,0,,0
6069,6069,"Chapel Hill St at Gattis St",,35.9968369,-78.9168356,,,0,,0
6075,6075,"Westgate Dr at South Square (Burger King",,35.966287,-78.961148,,,0,,0
6076,6076,"Douglas St at Pratt St",,36.01117,-78.94275,,,0,,0
6077,6077,"Fayetteville St at Eagle Campus Dr",,35.9736165,-78.9009366,,,0,,0
6079,6079,"Chapel Hill St at Arnette Ave (WB)",,35.996932,-78.914077,,,0,,0
6086,6086,"E Main St at Hyde Park Ave (EB)",,35.98532,-78.88195,,,0,,0
6092,6092,"Hardee St at Cheek Rd (SB)",,36.0047141,-78.8670288,,,0,,0
6095,6095,"Duke Regional Hospital (SB)",,36.038147,-78.899033,,,0,,0
6097,6097,"NC 55 at Corona St",,35.9616676,-78.8942733,,,0,,0
6098,6098,"Riddle Rd at Ancroft Ave (SB)",,35.95272,-78.897066,,,0,,0
6104,6104,"Fulton St at Erwin Rd (Duke Hospital Par",,36.008773,-78.937102,,,0,,0
6109,6109,"North Pointe Dr at North Pointe Shopping",,36.02893,-78.921299,,,0,,0
6110,6110,"North Pointe Dr at Broad St (EB)",,36.028016,-78.91508,,,0,,0
6116,6116,"North Pointe Dr at Woodmont Dr (WB)",,36.030928,-78.926866,,,0,,0
6125,6125,"Horton Rd at Duke St",,36.051277,-78.90699,,,0,,0
6126,6126,"Chalk Level Rd at Horton Rd (WB)",,36.051278,-78.911004,,,0,,0
6128,6128,"Stadium Dr at Wyldewood Rd (Foxfire Apts",,36.053469,-78.919688,,,0,,0
6129,6129,"New Castle Rd at Wyldewood Rd (SB)",,36.0514,-78.923594,,,0,,0
6130,6130,"Lawson St at Bacon St (EB)",,35.974105,-78.885177,,,0,,0
6132,6132,"Briggs Ave at Person St (SB 2)",,35.963091,-78.877635,,,0,,0
6133,6133,"Briggs Ave at Riddle Rd (SB)",,35.9588,-78.8792,,,0,,0
6136,6136,"Capps St at S Alston Ave (EB)",,35.962295,-78.886911,,,0,,0
6137,6137,"Capps St at Bacon St (EB)",,35.965196,-78.88354,,,0,,0
6142,6142,"Fayetteville St at Tralea Dr (SB)",,35.95593,-78.907567,,,0,,0
6146,6146,"Fayetteville St at Pilot St (NB)",,35.963849,-78.907069,,,0,,0
6147,6147,"Fayetteville St at Cornwallis Rd (NB)",,35.960317,-78.910241,,,0,,0
6153,6153,"Fayetteville Rd at Dunhill Dr (Pine Ridg",,35.916289,-78.931658,,,0,,0
6154,6154,"Roxboro St at Cornwallis Rd",,35.9656582,-78.9183735,,,0,,0
6155,6155,"Roxboro Rd at Crutchfield St (Duke Regio",,36.038368,-78.898424,,,0,,0
6156,6156,"Carver St at Meriwether Dr",,36.04361,-78.89153,,,0,,0
6157,6157,"Club Blvd at Lindbergh St",,36.023083,-78.878771,,,0,,0
6158,6158,"Dowd St at Gurley St (WB)",,36.000394,-78.891915,,,0,,0
6159,6159,"Dowd St at Gurley St (EB)",,36.000316,-78.891527,,,0,,0
6160,6160,"Dowd St at Hazel St (EB)",,36.000336,-78.888906,,,0,,0
6161,6161,"Dowd St at Alston Ave (WB)",,36.000449,-78.88648,,,0,,0
6162,6162,"Duke St at Cobb St",,35.989034,-78.908988,,,0,,0
6163,6163,"Chapel Hill Rd at W Cornwallis Rd (Yates",,35.9734272,-78.9371096,,,0,,0
6164,6164,"University Dr at Shannon Rd (WB)",,35.966229,-78.954307,,,0,,0
6165,6165,"Old Chapel Hill Rd at Garrett Rd (WB)",,35.949879,-78.96766,,,0,,0
6167,6167,"Chapel Hill Rd at Colonial Apts (NB)",,35.970492,-78.938627,,,0,,0
6172,6172,"Hardee St at Holloway St",,35.99245,-78.865885,,,0,,0
6177,6177,"Lawson St at Sima Ave (WB)",,35.974569,-78.890915,,,0,,0
6182,6182,"Morgan St at Mangum St",,35.99747,-78.89833,,,0,,0
6193,6193,"Fayetteville St at Barbee Rd (SB)",,35.9360803,-78.9086299,,,0,,0
6196,6196,"University Dr at Myra St (EB)",,35.966524,-78.951709,,,0,,0
6197,6197,"Witherspoon Blvd at McFarland Dr (Patter",,35.9509,-78.989783,,,0,,0
6198,6198,"Mt. Moriah Rd at Danziger Dr",,35.949503,-78.994395,,,0,,0
6201,6201,"Hillandale Rd at Hillandale Elementary",,36.05318,-78.93487,,,0,,0
6202,6202,"Horton Rd at Sugarwood Pl",,36.05733,-78.933825,,,0,,0
6203,6203,"Horton Rd at Guess Rd (Harris Teeter)",,36.05737,-78.93069,,,0,,0
6204,6204,"Guess Rd at Horton Rd (Walgreens)",,36.056876,-78.929312,,,0,,0
6206,6206,"Guess Rd at Crystal Lake Rd",,36.0497,-78.92945,,,0,,0
6207,6207,"Guess Rd at Bogarde St",,36.04375,-78.92957,,,0,,0
6210,6210,"Hillandale Rd at Pinetree Ct",,36.044061,-78.935233,,,0,,0
6211,6211,"Hillandale Rd at Samuel Dr",,36.04822,-78.93616,,,0,,0
6212,6212,"Hillandale Rd at Croasdaile Farms",,36.050744,-78.935429,,,0,,0
6221,6221,"Brier Leaf Ln at Brier Creek Pkwy",,35.90902,-78.7863,,,0,,0
6224,6224,"Brier Leaf Ln at Little Brier Creek Ln",,35.91134,-78.7859,,,0,,0
6225,6225,"Brier Creek Pkwy at Little Brier Creek L",,35.90927,-78.78484,,,0,,0
6226,6226,"TW Alexander Dr at Glenwood Ave",,35.9183079,-78.7865754,,,0,,0
6241,6241,"Rigsbee Ave at Seminary St",,35.99933,-78.89981,,,0,,0
6242,6242,"Rigsbee Ave at Corporation St (NB)",,36.001766,-78.899917,,,0,,0
6243,6243,"W Geer St at Rigsbee Ave",,36.00374,-78.89963,,,0,,0
6244,6244,"W Geer St at Glendale Ave",,36.00376,-78.89647,,,0,,0
6245,6245,"Geer St at Glendale Ave",,36.00384,-78.89649,,,0,,0
6246,6246,"Geer St at Rigsbee Ave",,36.00382,-78.89951,,,0,,0
6247,6247,"Rigsbee Ave at Broadway St",,36.00095,-78.90001,,,0,,0
6248,6248,"Rigsbee Ave at Seminary St",,35.99942,-78.89997,,,0,,0
6250,6250,"Renaissance Center at Renaissance Pkwy",,35.9012664,-78.9384825,,,0,,0
6251,6251,"Renaissance Center at Southpoint Shoppin",,35.904003,-78.937392,,,0,,0
6252,6252,"Renaissance Pkwy at Renaissance Village",,35.902963,-78.953911,,,0,,0
6256,6256,"Fayetteville St at Cook Rd (SB)",,35.9528158,-78.9056188,,,0,,0
6257,6257,"Fayetteville St at Cook Rd (Hillside HS)",,35.95325,-78.90559,,,0,,0
6258,6258,"Fayetteville Rd at Tralea Dr (Mt Zion Ch",,35.955957,-78.907293,,,0,,0
6261,6261,"Miami Blvd at Stirrup Creek Dr (PBM Grap",,35.920121,-78.848985,,,0,,0
6263,6263,"Miami Blvd at Ellis Rd (Bethesda Element",,35.941329,-78.839052,,,0,,0
6264,6264,"Holloway St at Rummel St",,35.987727,-78.847973,,,0,,0
6265,6265,"Holloway St at Lynn Rd",,35.9868,-78.84421,,,0,,0
6266,6266,"Miami Blvd at New Haven Dr",,35.936355,-78.842472,,,0,,0
6267,6267,"TW Alexander Dr at Miami Blvd (EB)",,35.923375,-78.84512,,,0,,0
6268,6268,"TW Alexander Dr at Center Point (Wesco)",,35.9217641,-78.8331177,,,0,,0
6269,6269,"TW Alexander Dr at Roche Dr (LabCorp)",,35.918783,-78.824637,,,0,,0
6270,6270,"TW Alexander Dr at Creekside Townhomes",,35.922404,-78.837375,,,0,,0
6272,6272,"TW Alexander Dr at Miami Blvd (WB)",,35.9239,-78.845353,,,0,,0
6273,6273,"Miami Blvd at Methodist St",,35.936412,-78.842152,,,0,,0
6274,6274,"NC 54 at S Alston Ave (EB)",,35.9006,-78.889397,,,0,,0
6275,6275,"S Alston Ave at Kestrel Heights School (",,35.898656,-78.889065,,,0,,0
6276,6276,"S Alston Ave at Duke Health (SB)",,35.887359,-78.885144,,,0,,0
6277,6277,"S Alston Ave at Falls Pointe Apts (SB)",,35.884218,-78.885886,,,0,,0
6278,6278,"NC 55 at Sedwick Rd (NB)",,35.89021,-78.89596,,,0,,0
6279,6279,"NC 55 at Golden Corral (NB)",,35.8971,-78.89687,,,0,,0
6281,6281,"TW Alexander Dr at Stirrup Creek Dr",,35.9217954,-78.841755,,,0,,0
