shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.96138,-78.51831,114,3383.37
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.77022,-78.406419,334,13405.02
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.769369,-78.417179,354,14388.84
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.77659,-78.378569,601,27884.93
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.797179,-78.346519,688,32045.99
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.781175651709,-78.6384561974726,799,38199.45
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.765679,-78.47399,376,18229.4
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.779989,-78.613509,657,33081.98
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.795189,-78.583219,551,29217.28
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.780039,-78.61492,661,33209.34
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.780879,-78.629699,693,34556.65
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.780979,-78.632219,694,34784.09
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78099,-78.6326,695,34818.46
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.781119,-78.63642,704,35163.17
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.781129,-78.636859,705,35202.76
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78018,-78.62018,676,33691.24
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78029,-78.62046,677,33719.29
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.780349,-78.62068,678,33740.18
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.780419,-78.621029,679,33772.59
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.781139,-78.63711,706,35225.41
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.7811409443336,-78.6372226421535,707,35235.57
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.7811448007094,-78.6373105834768,708,35243.51
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.781328,-78.640255,715,35511.48
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.781175651709,-78.6384561974726,710,35347.8
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78135,-78.642939,723,35754.01
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78136,-78.64331,724,35787.47
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.7812,-78.64332,725,35805.27
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.781,-78.643329,726,35827.51
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78054,-78.643349,727,35878.66
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78119,-78.63905,711,35401.35
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.76561,-78.474319,377,18260.04
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.76552,-78.474859,378,18309.75
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78282,-78.441009,317,14322.42
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78352,-78.442719,318,14495.08
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.780939,-78.444219,328,14814.45
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.780419,-78.44451,329,14877.91
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.885549,-78.56772,339,13415.39
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.87425,-78.57776,371,14964.28
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.779599,-78.636009,29,1120.64
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.791779,-78.585789,162,6340.43
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.780129,-78.630879,47,1603.42
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.86487,-78.578799,418,16357.51
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.76967,-78.408889,338,13637.57
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.77958,-78.63872,13,874.64
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.87091,-78.580599,387,15415.19
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.87057,-78.580839,388,15458.71
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.874129,-78.577869,372,14980.93
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.864749,-78.5787,419,16373.64
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.864479,-78.5786,420,16404.96
