trip_id,stop_id,stop_sequence,arrival_time,departure_time,timepoint,shape_dist_traveled
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,188,27,11:24:00,11:24:00,0,15532.85
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,188,27,13:24:00,13:24:00,0,15532.85
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,188,27,12:24:00,12:24:00,0,15532.85
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,189,28,16:24:00,16:24:00,0,15892.16
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,189,28,14:24:00,14:24:00,0,15892.16
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,189,28,10:24:00,10:24:00,0,15892.16
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,189,28,15:24:00,15:24:00,0,15892.16
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,189,28,09:24:00,09:24:00,0,15892.16
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,189,28,17:24:00,17:24:00,0,15892.16
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,189,28,11:24:00,11:24:00,0,15892.16
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,189,28,13:24:00,13:24:00,0,15892.16
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,189,28,12:24:00,12:24:00,0,15892.16
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,190,29,16:26:00,16:26:00,0,16710.51
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,190,29,14:26:00,14:26:00,0,16710.51
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,190,29,10:26:00,10:26:00,0,16710.51
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,190,29,15:26:00,15:26:00,0,16710.51
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,190,29,09:26:00,09:26:00,0,16710.51
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,190,29,17:26:00,17:26:00,0,16710.51
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,190,29,11:26:00,11:26:00,0,16710.51
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,190,29,13:26:00,13:26:00,0,16710.51
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,190,29,12:26:00,12:26:00,0,16710.51
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,191,30,16:27:00,16:27:00,1,17620.42
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,191,30,14:27:00,14:27:00,1,17620.42
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,191,30,10:27:00,10:27:00,1,17620.42
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,191,30,15:27:00,15:27:00,1,17620.42
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,191,30,09:27:00,09:27:00,1,17620.42
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,191,30,17:27:00,17:27:00,1,17620.42
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,191,30,11:27:00,11:27:00,1,17620.42
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,191,30,13:27:00,13:27:00,1,17620.42
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,191,30,12:27:00,12:27:00,1,17620.42
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,192,31,16:29:00,16:29:00,0,18583.85
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,192,31,14:29:00,14:29:00,0,18583.85
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,192,31,10:29:00,10:29:00,0,18583.85
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,192,31,15:29:00,15:29:00,0,18583.85
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,192,31,09:29:00,09:29:00,0,18583.85
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,192,31,17:29:00,17:29:00,0,18583.85
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,192,31,11:29:00,11:29:00,0,18583.85
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,192,31,13:29:00,13:29:00,0,18583.85
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,192,31,12:29:00,12:29:00,0,18583.85
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,193,32,16:30:00,16:30:00,0,19232.67
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,193,32,14:30:00,14:30:00,0,19232.67
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,193,32,10:30:00,10:30:00,0,19232.67
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,193,32,15:30:00,15:30:00,0,19232.67
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,193,32,09:30:00,09:30:00,0,19232.67
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,193,32,17:30:00,17:30:00,0,19232.67
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,193,32,11:30:00,11:30:00,0,19232.67
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,193,32,13:30:00,13:30:00,0,19232.67
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,193,32,12:30:00,12:30:00,0,19232.67
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,194,33,16:31:00,16:31:00,0,19591.94
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,194,33,14:31:00,14:31:00,0,19591.94
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,194,33,10:31:00,10:31:00,0,19591.94
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,194,33,15:31:00,15:31:00,0,19591.94
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,194,33,09:31:00,09:31:00,0,19591.94
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,194,33,17:31:00,17:31:00,0,19591.94
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,194,33,11:31:00,11:31:00,0,19591.94
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,194,33,13:31:00,13:31:00,0,19591.94
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,194,33,12:31:00,12:31:00,0,19591.94
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,195,34,16:31:00,16:31:00,0,19860.73
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,195,34,14:31:00,14:31:00,0,19860.73
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,195,34,10:31:00,10:31:00,0,19860.73
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,195,34,15:31:00,15:31:00,0,19860.73
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,195,34,09:31:00,09:31:00,0,19860.73
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,195,34,17:31:00,17:31:00,0,19860.73
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,195,34,11:31:00,11:31:00,0,19860.73
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,195,34,13:31:00,13:31:00,0,19860.73
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,195,34,12:31:00,12:31:00,0,19860.73
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,196,35,16:32:00,16:32:00,0,20208.67
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,196,35,14:32:00,14:32:00,0,20208.67
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,196,35,10:32:00,10:32:00,0,20208.67
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,196,35,15:32:00,15:32:00,0,20208.67
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,196,35,09:32:00,09:32:00,0,20208.67
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,196,35,17:32:00,17:32:00,0,20208.67
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,196,35,11:32:00,11:32:00,0,20208.67
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,196,35,13:32:00,13:32:00,0,20208.67
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,196,35,12:32:00,12:32:00,0,20208.67
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,197,36,16:32:00,16:32:00,0,20309.48
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,197,36,14:32:00,14:32:00,0,20309.48
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,197,36,10:32:00,10:32:00,0,20309.48
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,197,36,15:32:00,15:32:00,0,20309.48
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,197,36,09:32:00,09:32:00,0,20309.48
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,197,36,17:32:00,17:32:00,0,20309.48
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,197,36,11:32:00,11:32:00,0,20309.48
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,197,36,13:32:00,13:32:00,0,20309.48
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,197,36,12:32:00,12:32:00,0,20309.48
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,198,37,16:34:00,16:34:00,0,21305.53
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,198,37,14:34:00,14:34:00,0,21305.53
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,198,37,10:34:00,10:34:00,0,21305.53
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,198,37,15:34:00,15:34:00,0,21305.53
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,198,37,09:34:00,09:34:00,0,21305.53
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,198,37,17:34:00,17:34:00,0,21305.53
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,198,37,11:34:00,11:34:00,0,21305.53
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,198,37,13:34:00,13:34:00,0,21305.53
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,198,37,12:34:00,12:34:00,0,21305.53
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,199,38,16:36:00,16:36:00,0,22177.95
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,199,38,14:36:00,14:36:00,0,22177.95
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,199,38,10:36:00,10:36:00,0,22177.95
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,199,38,15:36:00,15:36:00,0,22177.95
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,199,38,09:36:00,09:36:00,0,22177.95
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,199,38,17:36:00,17:36:00,0,22177.95
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,199,38,11:36:00,11:36:00,0,22177.95
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,199,38,13:36:00,13:36:00,0,22177.95
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,199,38,12:36:00,12:36:00,0,22177.95
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,201,39,16:37:00,16:37:00,0,22884.58
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,201,39,14:37:00,14:37:00,0,22884.58
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,201,39,10:37:00,10:37:00,0,22884.58
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,201,39,15:37:00,15:37:00,0,22884.58
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,201,39,09:37:00,09:37:00,0,22884.58
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,201,39,17:37:00,17:37:00,0,22884.58
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,201,39,11:37:00,11:37:00,0,22884.58
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,201,39,13:37:00,13:37:00,0,22884.58
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,201,39,12:37:00,12:37:00,0,22884.58
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,202,40,16:39:00,16:39:00,0,23972.91
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,202,40,14:39:00,14:39:00,0,23972.91
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,202,40,12:39:00,12:39:00,0,23972.91
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,202,40,10:39:00,10:39:00,0,23972.91
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,202,40,15:39:00,15:39:00,0,23972.91
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,202,40,09:39:00,09:39:00,0,23972.91
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,202,40,17:39:00,17:39:00,0,23972.91
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,202,40,11:39:00,11:39:00,0,23972.91
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,202,40,13:39:00,13:39:00,0,23972.91
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,203,41,16:41:00,16:41:00,1,24090.83
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,203,41,14:41:00,14:41:00,1,24090.83
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,203,41,12:41:00,12:41:00,1,24090.83
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,203,41,10:41:00,10:41:00,1,24090.83
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,203,41,15:41:00,15:41:00,1,24090.83
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,203,41,09:41:00,09:41:00,1,24090.83
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,203,41,17:41:00,17:41:00,1,24090.83
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,203,41,11:41:00,11:41:00,1,24090.83
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,203,41,13:41:00,13:41:00,1,24090.83
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,204,42,16:42:00,16:42:00,0,24369.99
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,204,42,14:42:00,14:42:00,0,24369.99
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,204,42,12:42:00,12:42:00,0,24369.99
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,204,42,10:42:00,10:42:00,0,24369.99
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,204,42,15:42:00,15:42:00,0,24369.99
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,204,42,09:42:00,09:42:00,0,24369.99
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,204,42,17:42:00,17:42:00,0,24369.99
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,204,42,11:42:00,11:42:00,0,24369.99
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,204,42,13:42:00,13:42:00,0,24369.99
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,206,43,16:43:00,16:43:00,0,24958.49
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,206,43,14:43:00,14:43:00,0,24958.49
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,206,43,12:43:00,12:43:00,0,24958.49
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,206,43,10:43:00,10:43:00,0,24958.49
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,206,43,15:43:00,15:43:00,0,24958.49
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,206,43,09:43:00,09:43:00,0,24958.49
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,206,43,17:43:00,17:43:00,0,24958.49
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,206,43,11:43:00,11:43:00,0,24958.49
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,206,43,13:43:00,13:43:00,0,24958.49
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,208,44,16:44:00,16:44:00,0,25469.05
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,208,44,14:44:00,14:44:00,0,25469.05
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,208,44,12:44:00,12:44:00,0,25469.05
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,208,44,10:44:00,10:44:00,0,25469.05
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,208,44,15:44:00,15:44:00,0,25469.05
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,208,44,09:44:00,09:44:00,0,25469.05
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,208,44,17:44:00,17:44:00,0,25469.05
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,208,44,11:44:00,11:44:00,0,25469.05
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,208,44,13:44:00,13:44:00,0,25469.05
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,209,45,16:47:00,16:47:00,0,26220.15
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,209,45,14:47:00,14:47:00,0,26220.15
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,209,45,12:47:00,12:47:00,0,26220.15
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,209,45,10:47:00,10:47:00,0,26220.15
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,209,45,15:47:00,15:47:00,0,26220.15
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,209,45,09:47:00,09:47:00,0,26220.15
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,209,45,17:47:00,17:47:00,0,26220.15
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,209,45,11:47:00,11:47:00,0,26220.15
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,209,45,13:47:00,13:47:00,0,26220.15
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,210,46,16:47:00,16:47:00,0,26406.42
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,210,46,14:47:00,14:47:00,0,26406.42
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,210,46,12:47:00,12:47:00,0,26406.42
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,210,46,10:47:00,10:47:00,0,26406.42
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,210,46,15:47:00,15:47:00,0,26406.42
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,210,46,09:47:00,09:47:00,0,26406.42
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,210,46,17:47:00,17:47:00,0,26406.42
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,210,46,11:47:00,11:47:00,0,26406.42
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,210,46,13:47:00,13:47:00,0,26406.42
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,210-A,47,16:48:00,16:48:00,0,26911.08
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,210-A,47,14:48:00,14:48:00,0,26911.08
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,210-A,47,13:48:00,13:48:00,0,26911.08
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,210-A,47,12:48:00,12:48:00,0,26911.08
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,210-A,47,10:48:00,10:48:00,0,26911.08
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,210-A,47,15:48:00,15:48:00,0,26911.08
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,210-A,47,09:48:00,09:48:00,0,26911.08
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,210-A,47,17:48:00,17:48:00,0,26911.08
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,210-A,47,11:48:00,11:48:00,0,26911.08
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,210-B,48,16:48:00,16:48:00,0,27238.56
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,210-B,48,14:48:00,14:48:00,0,27238.56
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,210-B,48,12:48:00,12:48:00,0,27238.56
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,210-B,48,10:48:00,10:48:00,0,27238.56
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,210-B,48,15:48:00,15:48:00,0,27238.56
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,210-B,48,09:48:00,09:48:00,0,27238.56
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,210-B,48,17:48:00,17:48:00,0,27238.56
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,210-B,48,11:48:00,11:48:00,0,27238.56
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,210-B,48,13:48:00,13:48:00,0,27238.56
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,211,49,16:49:00,16:49:00,0,27817.58
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,211,49,14:49:00,14:49:00,0,27817.58
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,211,49,12:49:00,12:49:00,0,27817.58
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,211,49,10:49:00,10:49:00,0,27817.58
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,211,49,15:49:00,15:49:00,0,27817.58
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,211,49,09:49:00,09:49:00,0,27817.58
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,211,49,17:49:00,17:49:00,0,27817.58
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,211,49,11:49:00,11:49:00,0,27817.58
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,211,49,13:49:00,13:49:00,0,27817.58
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,212,50,16:50:00,16:50:00,0,28286.0
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,212,50,14:50:00,14:50:00,0,28286.0
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,212,50,12:50:00,12:50:00,0,28286.0
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,212,50,10:50:00,10:50:00,0,28286.0
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,212,50,15:50:00,15:50:00,0,28286.0
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,212,50,09:50:00,09:50:00,0,28286.0
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,212,50,17:50:00,17:50:00,0,28286.0
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,212,50,11:50:00,11:50:00,0,28286.0
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,212,50,13:50:00,13:50:00,0,28286.0
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,213,51,16:50:00,16:50:00,0,28619.7
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,213,51,14:50:00,14:50:00,0,28619.7
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,213,51,12:50:00,12:50:00,0,28619.7
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,213,51,10:50:00,10:50:00,0,28619.7
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,213,51,15:50:00,15:50:00,0,28619.7
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,213,51,09:50:00,09:50:00,0,28619.7
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,213,51,17:50:00,17:50:00,0,28619.7
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,213,51,11:50:00,11:50:00,0,28619.7
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,213,51,13:50:00,13:50:00,0,28619.7
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,214,52,16:51:00,16:51:00,0,28866.85
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,214,52,14:51:00,14:51:00,0,28866.85
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,214,52,12:51:00,12:51:00,0,28866.85
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,214,52,10:51:00,10:51:00,0,28866.85
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,214,52,15:51:00,15:51:00,0,28866.85
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,214,52,09:51:00,09:51:00,0,28866.85
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,214,52,17:51:00,17:51:00,0,28866.85
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,214,52,11:51:00,11:51:00,0,28866.85
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,214,52,13:51:00,13:51:00,0,28866.85
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,215,53,16:52:00,16:52:00,1,29319.69
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,215,53,14:52:00,14:52:00,1,29319.69
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,215,53,12:52:00,12:52:00,1,29319.69
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,215,53,10:52:00,10:52:00,1,29319.69
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,215,53,15:52:00,15:52:00,1,29319.69
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,215,53,09:52:00,09:52:00,1,29319.69
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,215,53,17:52:00,17:52:00,1,29319.69
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,215,53,11:52:00,11:52:00,1,29319.69
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,215,53,13:52:00,13:52:00,1,29319.69
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,216,54,16:54:00,16:54:00,0,30146.78
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,216,54,14:54:00,14:54:00,0,30146.78
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,216,54,12:54:00,12:54:00,0,30146.78
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,216,54,10:54:00,10:54:00,0,30146.78
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,216,54,15:54:00,15:54:00,0,30146.78
Service_period_1-Weekday-5de92f4d-A-LO-0900-7bbc244,216,54,09:54:00,09:54:00,0,30146.78
Service_period_1-Weekday-5de92f4d-A-LO-1700-9a564c6,216,54,17:54:00,17:54:00,0,30146.78
Service_period_1-Weekday-5de92f4d-A-LO-1100-a958aad,216,54,11:54:00,11:54:00,0,30146.78
Service_period_1-Weekday-5de92f4d-A-LO-1300-ab00adc,216,54,13:54:00,13:54:00,0,30146.78
Service_period_1-Weekday-5de92f4d-A-LO-1600-136767b,217,55,16:55:00,16:55:00,0,30707.57
Service_period_1-Weekday-5de92f4d-A-LO-1400-2bd0399,217,55,14:55:00,14:55:00,0,30707.57
Service_period_1-Weekday-5de92f4d-A-LO-1200-abde136,217,55,12:55:00,12:55:00,0,30707.57
Service_period_1-Weekday-5de92f4d-A-LO-1000-d1e28ca,217,55,10:55:00,10:55:00,0,30707.57
Service_period_1-Weekday-5de92f4d-A-LO-1500-54949ca,217,55,15:55:00,15:55:00,0,30707.57
