shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
005c5c51-3198-4ce1-8c26-bb7c7f39ea2f,35.795778,-78.739281,23,6707.85
4d11f69f-5fbd-45ef-bd60-b93636979a14,35.8027372811165,-78.8165111751556,19,4349.58
732cf6b5-6601-400b-9d7b-edd5bf32e7d1,35.7901422269394,-78.7771002025609,53,4163.13
9018b8b5-5108-4b52-bd20-e1a97d054993,35.795776,-78.800554,55,9628.55
e40053ad-def2-4cbe-8fab-e0f3823d9404,35.810109,-78.781029,12,2707.77
9018b8b5-5108-4b52-bd20-e1a97d054993,35.7962100361106,-78.8018775764385,53,9479.39
e40053ad-def2-4cbe-8fab-e0f3823d9404,35.830585,-78.767551,0,0
6e52eb86-fc1f-4ee2-8ba1-46755a74842f,35.736951467045,-78.8886935135803,115,8927.44
4d11f69f-5fbd-45ef-bd60-b93636979a14,35.8089615544752,-78.81575225179,24,5401.27
a0bb8371-1cb3-4a17-8052-8e76775dc1d3,35.7336254886729,-78.845023664514,1,96.26
6e52eb86-fc1f-4ee2-8ba1-46755a74842f,35.735843934805,-78.8625181699225,59,3757.41
db8d744b-4628-47cb-b687-a85ba94d94c0,35.7640728809877,-78.7833713760001,17,3610.1
560b17f8-9f95-4019-b51a-1e728c18a6c9,35.7871974575394,-78.783371224744,54,9153.43
6e52eb86-fc1f-4ee2-8ba1-46755a74842f,35.7366668474042,-78.8904413737057,112,8764.81
3d55eee4-8654-44f4-ae2e-b905e511a090,35.7887842276564,-78.867010047596,40,8501.24
560b17f8-9f95-4019-b51a-1e728c18a6c9,35.786138,-78.825014,29,4942.42
2e2b1f5e-8c30-4972-ac42-0dc085fa20b5,35.717491,-78.844572,52,8040.85
005c5c51-3198-4ce1-8c26-bb7c7f39ea2f,35.802917,-78.778896,7,2003.27
833ae665-e798-4b8c-9e7a-a8ac2824b5d8,35.7908949727353,-78.7702392798805,49,10884.74
3d55eee4-8654-44f4-ae2e-b905e511a090,35.7876592299176,-78.8709139276891,41,8874.68
45432d3b-3193-4a6f-b5db-f839a623be9d,35.7315112861582,-78.846188354506,100,13089.5
556f83a6-e9e0-452c-befd-29666986fc51,35.8314519208649,-78.7683899509295,22,5630.05
cda69c6f-f4fc-421f-992a-fd15d068f3e3,35.8004142824275,-78.7666312862613,30,8050.12
b3b170dc-c162-4f32-80b2-fa0a9e39fee2,35.7963981664699,-78.7555497354742,25,6694.47
2cd7a5bf-656e-4b76-9a1e-6f5f52469995,35.7859209058821,-78.7182954881437,1,230.22
fa703f36-39be-4426-9648-316d4048009e,35.765216,-78.783546,15,2723.22
fd071892-7070-4975-9a48-6bc0e821fbf5,35.7504231184973,-78.8459607270932,29,7951.68
3d55eee4-8654-44f4-ae2e-b905e511a090,35.7930237921603,-78.8397791356641,33,5974.29
2cd7a5bf-656e-4b76-9a1e-6f5f52469995,35.785573776649,-78.7216070805351,5,686.41
4d11f69f-5fbd-45ef-bd60-b93636979a14,35.8116176228862,-78.8169073729564,26,5714.24
b3b170dc-c162-4f32-80b2-fa0a9e39fee2,35.803114,-78.774328,34,8848.4
ad6cf4f3-9148-47f3-b22a-d6f3ead3c348,35.7824881168442,-78.7803836851424,5,737.28
732cf6b5-6601-400b-9d7b-edd5bf32e7d1,35.786420547437,-78.7899832259009,28,1906.42
a158cbe7-49b9-4b9b-9187-ad5767819f6c,35.7501722361926,-78.8509653492489,13,2516.19
2cd7a5bf-656e-4b76-9a1e-6f5f52469995,35.783635,-78.781178,44,8269.61
005c5c51-3198-4ce1-8c26-bb7c7f39ea2f,35.8033049150578,-78.7344026306441,26,7664.25
170a315b-7e87-4fb7-a5f1-16b359de1a70,35.7448883023171,-78.873417638804,58,4847.83
2e2b1f5e-8c30-4972-ac42-0dc085fa20b5,35.7448189853818,-78.8737092556159,30,3652.93
2e2b1f5e-8c30-4972-ac42-0dc085fa20b5,35.740806,-78.867814,35,4401.49
833ae665-e798-4b8c-9e7a-a8ac2824b5d8,35.7883938126799,-78.7637778379785,44,9886.91
2cd7a5bf-656e-4b76-9a1e-6f5f52469995,35.7648398998449,-78.7484553203105,28,4397.43
a158cbe7-49b9-4b9b-9187-ad5767819f6c,35.784326,-78.792219,38,10000.36
45432d3b-3193-4a6f-b5db-f839a623be9d,35.723031,-78.846483,85,11453.63
3d55eee4-8654-44f4-ae2e-b905e511a090,35.788759,-78.82839,28,4801.85
db8d744b-4628-47cb-b687-a85ba94d94c0,35.738049,-78.782978,3,545.27
a0bb8371-1cb3-4a17-8052-8e76775dc1d3,35.7586759882521,-78.8317858348189,16,4547.36
833ae665-e798-4b8c-9e7a-a8ac2824b5d8,35.7871989208398,-78.7640842033452,43,9751.29
2e2b1f5e-8c30-4972-ac42-0dc085fa20b5,35.717794,-78.856513,65,10072.47
